idx,BOD_addr,general,pediatric,specialist,CensusCountyFips,Latitude,Longitude,med_indicator,chip_indicator
69,"1 NEWPORT RD  #S1,CAMBRIDGE,MA,02140",1,0,0,17,42.3857516,-71.1188389,0,0
70,"1 OLSON ST,UNIT 11,WILMINGTON,MA,01887",1,0,0,17,42.56092871,-71.16542685,0,0
71,"1 ORR SQUARE,REVERE,MA,02151",1,0,0,25,42.41797645,-71.00172921,0,0
72,"1 PARK LANE UNIT 1807,BOSTON,MA,02210",1,0,0,25,42.34758727,-71.03894572,0,0
73,"1 PARK VIEW DR,HINGHAM,MA,02043",1,0,0,23,42.24700263,-70.90309094,0,0
74,"1 PLUMMERS CORNER ,SUITE 103,WHITINSVILLE,MA,01588",1,0,0,27,42.12391603,-71.64511566,0,0
75,"1 PLUMMERS CORNER,SUITE 103,WHITINSVILLE,MA,01588",1,0,0,27,42.12391603,-71.64511566,0,0
76,"1 POST OFFICE SQUARE,LYNNFIELD MEDICAL CENTER,LYNNFIELD,MA,01940",1,0,0,9,42.53451942,-71.03750651,0,0
77,"1 PRESCOTT ST,WEST BOYLSTON,MA,01583",1,0,0,27,42.3778686,-71.77524393,0,0
78,"1 REPTON PLACE ,APT. #1417,WATERTOWN,MA,02472",1,0,0,17,42.37001628,-71.17728238,0,0
79,"1 ROOSEVELT AVE,STE 203,PEABODY,MA,01960",1,0,0,9,42.54988181,-71.00935917,0,0
80,"1 SAINT ONGE TERRACE,HAVERHILL,MA,01832",1,0,0,9,42.79102819,-71.13130712,0,0
81,"1 SCOBEE CIRCLE,UNIT 2A,PLYMOUTH,MA,02360",1,0,0,23,41.88322597,-70.63064821,0,0
82,"1 SHERMAN ROAD,CHESTNUT HILL,MA,02467",1,0,0,21,42.31649135,-71.16117033,0,0
83,"1 STURBRIDGE  RD.,WELLESLEY HILLS,MA,02481",1,0,0,21,42.3129267,-71.27436703,0,0
84,"1 TROWBRIDGE RD,BOURNE,MA,02532",1,0,0,1,41.7407767,-70.5979763,0,0
85,"1 VILLAGE CIR,LEXINGTON,MA,02420",0,0,1,17,42.45635474,-71.21671694,0,0
86,"1 W WATER ST,SUITE 100,WAKEFIELD,MA,01880",1,0,0,17,42.50229544,-71.06699104,0,0
87,"1 WALLIS COURT,LEXINGTON,MA,02421",1,0,0,17,42.43853893,-71.23999196,0,0
88,"1 WALLIS CT,LEXINGTON,MA,02421",2,0,0,17,42.43853893,-71.23999196,0,0
89,"1 WALPOLE ST,NORWOOD,MA,02062",0,0,1,21,42.19201264,-71.20255694,0,0
90,"1 WASHBURN AVENUE,WELLESLEY HILLS,MA,02481",1,0,0,21,42.3129267,-71.27436703,0,0
91,"1 WASHINGTON ST - SUITE 206,WELLESLEY HILLS,MA,02481",1,0,0,21,42.3129267,-71.27436703,0,0
92,"1 WASHINGTON ST STE 103,LIMITED TO ENDODONTICS,WELLESLEY,MA,02481",1,0,0,21,42.32532515,-71.25902523,0,0
93,"1 WASHINGTON ST,APT 103,WELLESLEY,MA,02481",0,0,1,21,42.32532515,-71.25902523,0,0
94,"1 WASHINGTON ST,SUITE 103,WELLESLEY,MA,02481",1,0,0,21,42.32532515,-71.25902523,0,0
95,"1 WASHINGTON ST,SUITE 204,WELLESLEY,MA,02481",0,0,1,21,42.32532515,-71.25902523,0,0
96,"1 WASHINGTON ST,SUITE 306,WELLESLEY,MA,02481",1,0,0,21,42.32532515,-71.25902523,0,0
97,"1 WASHINGTON STREET,SUITE 106,WELLESLEY,MA,02481",1,0,0,21,42.32532515,-71.25902523,0,0
98,"1 WHITEHOUSE LANE,WESTON,MA,02493",0,0,1,17,42.35892589,-71.3001009,0,0
99,"1 WHITNEY CT. ,METHUEN,MA,01844",1,0,0,9,42.73401479,-71.18886655,0,0
100,"10 APPLE BLOSSOM DR,DRACUT,MA,01826",2,0,0,17,42.68753272,-71.32082275,0,0
101,"10 BENNINGTON ST,EAST BOSTON,MA,02128",1,0,0,25,42.3760133,-71.03613847,0,0
102,"10 BERKSHIRE DRIVE,WINCHESTER,MA,01890",1,0,0,17,42.44599529,-71.1835898,0,0
103,"10 BIRCHMEADOW DR,HADLEY,MA,01035",1,0,0,15,42.35560086,-72.56921312,0,0
104,"10 BOSTON STREET,SALEM,MA,01970",1,0,0,9,42.51825629,-70.90653573,0,0
105,"10 BOWDOIN ST - UNIT 307,BOSTON,MA,02114",1,0,0,25,42.360449,-71.0623408,0,0
106,"10 BOXWOOD ROAD,WESTFORD,MA,01886",1,0,0,17,42.58642149,-71.44007132,0,0
107,"10 CARLSON WAY,WOBURN,MA,01801",1,0,0,17,42.48694483,-71.15424484,0,0
108,"10 CHARLESGATE E. ,#102,BOSTON,MA,02215",1,0,0,25,42.3498609,-71.0913889,0,0
109,"10 CHARLESGATE EAST - UNIT 003,BOSTON,MA,02215",1,0,0,25,42.3498609,-71.0913889,0,0
110,"10 CONVERSE PL,SUITE 401,WINCHESTER,MA,01890",0,0,1,17,42.45194874,-71.13631468,0,0
111,"10 CONVERSE PLACE - SUITE 102,WINCHESTER,MA,01890",1,0,0,17,42.45194874,-71.13631468,0,0
112,"10 CRESCENT ST,PO BOX 314,WAKEFIELD,MA,01880",1,0,0,17,42.50229544,-71.06699104,0,0
113,"10 DEERFIELD RD,SHREWSBURY,MA,01545",0,0,1,27,42.319465,-71.71487511,0,0
114,"10 DOANE ST.,HAVERHILL,MA,01835",1,0,0,9,42.75295118,-71.08595237,0,0
115,"10 DRIFTWAY ,SCITUATE,MA,02066",1,0,0,23,42.20160203,-70.75957458,0,0
116,"10 EAST EMERSON STREET,MELROSE,MA,02176",1,0,0,17,42.45885038,-71.06272951,0,0
117,"10 FAIR OAKS RD,CENTERVILLE,MA,02632",1,0,0,1,41.66055984,-70.34748837,0,0
118,"10 FARNSWORTH STREET,UNIT 5A,BOSTON,MA,02210",1,0,0,25,42.35079829,-71.04905405,0,0
119,"10 FIELDSTONE DRIVE,SHREWSBURY,MA,01545",1,0,0,27,42.30104918,-71.69713774,0,0
120,"10 FISHER ST.,APT. 3306,FOXBORO,MA,02035",1,0,0,21,42.06266066,-71.24613018,0,0
121,"10 FORBES RD,BRAINTREE,MA,02184",1,0,0,21,42.22025079,-71.02839253,0,0
122,"10 GLOVER SQ,MARBLEHEAD,MA,01945",1,0,0,9,42.50479743,-70.84722093,0,0
123,"10 HAMLET ST,NEWTON,MA,02459",0,0,1,17,42.32275458,-71.18487353,0,0
124,"10 HAWTHORNE PLACE - SUITE 102,BOSTON,MA,02114",0,0,1,25,42.36350251,-71.06665445,0,0
125,"10 HAWTHORNE PLACE,SUITE 102,BOSTON,MA,02114",1,0,0,25,42.36350251,-71.06665445,0,0
126,"10 HEATH WOOD LANE,CHESTNUT HILL,MA,02467",0,0,1,21,42.31649135,-71.16117033,0,0
127,"10 HILLSIDE AVE,WINCHESTER,MA,01890",1,0,0,17,42.44975047,-71.13209406,0,0
128,"10 HOLDEN ST.,SUITE 3B,MALDEN,MA,02148",1,0,0,17,42.427951,-71.06388184,0,0
129,"10 KELLY ROAD,CAMBRIDGE,MA,02139",1,0,0,17,42.36253913,-71.10304364,0,0
130,"10 LEYDEN ST - UNIT 2,MEDFORD,MA,02155",1,0,0,17,42.39899824,-71.09951703,0,0
131,"10 LINCOLN ST,PLYMOUTH,MA,02360",1,0,0,23,41.95338245,-70.65963928,0,0
132,"10 MAGAZINE ST,SUITE D,CAMBRIDGE,MA,02139",1,0,0,17,42.3646021,-71.1049185,0,0
133,"10 MAIN ST,SUITE L-1,ANDOVER,MA,01810",1,0,0,9,42.65518645,-71.13951574,0,0
134,"10 MAIN STREET,COTUIT,MA,02635",1,0,0,1,41.6376601,-70.4503752,0,0
135,"10 MIDDLE ST.,BEVERLY,MA,01915",1,0,0,9,42.567225,-70.86185532,0,0
136,"10 MUZZEY ST,LEXINGTON,MA,02421",1,0,0,17,42.43853893,-71.23999196,0,0
137,"10 MUZZEY STREET,LEXINGTON,MA,02421",1,0,0,17,42.43853893,-71.23999196,0,0
138,"10 O'NEIL DR,WESTBOROUGH,MA,01581",0,0,1,27,42.26814582,-71.61403759,0,0
139,"10 PATRIOT PKWAY ,APT. 307,WEYMOUTH,MA,02190",1,0,0,21,42.16644656,-70.95272374,0,0
140,"10 PHEASANT RUN,SOUTH HADLEY,MA,01075",1,0,0,15,42.23536851,-72.60428053,0,0
141,"10 PLEASANT ST,EAST LONGMEADOW,MA,01028",2,0,0,13,42.06480513,-72.51184236,0,0
142,"10 PLEASANT ST,MILLIS,MA,02054",1,0,0,21,42.16322058,-71.3660658,0,0
143,"10 POST OFFICE SQUARE,SUITE 655,BOSTON,MA,02109",1,0,0,25,42.35751,-71.056025,0,0
144,"10 RALPH PITERI TERRACE,WATERTOWN,MA,02472",1,0,0,17,42.37302433,-71.15146049,0,0
145,"10 ROGERS ST - UNIT 203,CAMBRIDGE,MA,02142",1,0,0,17,42.3656577,-71.0774387,0,0
146,"10 ROGERS ST,# 1C,CAMBRIDGE,MA,02142",1,0,0,17,42.3656577,-71.0774387,0,0
147,"10 ROGERS STREET,PH 20,CAMBRIDGE,MA,02142",1,0,0,17,42.3656577,-71.0774387,0,0
148,"10 ROSCOE ST,NEEDHAM,MA,02494",0,0,1,21,42.29965205,-71.23206876,0,0
149,"10 SHEPHERD PARK,WABAN,MA,02468",1,0,0,17,42.3199906,-71.222589,0,0
150,"10 SUMMER ST - APT 403,MALDEN,MA,02148",1,0,0,17,42.43047352,-71.05762964,0,0
151,"10 TRAPELO RD,APT 2,BELMONT,MA,02478",1,0,0,17,42.37876378,-71.17152024,0,0
152,"10 TREMONT ST,BOSTON,MA,02108",1,0,0,25,42.35891,-71.05957,0,0
153,"10 UNION STREET,SUITE 3D,NATICK,MA,01760",1,0,0,17,42.28435729,-71.34981066,0,0
154,"10 WHIPPOORWILL LN,ASHLAND,MA,01721",1,0,0,17,42.27908663,-71.49622846,0,0
155,"10 WILLIAMS ST - APT 84,WATERTOWN,MA,02472",0,0,1,17,42.35945722,-71.18514125,0,0
156,"10 WINSLOW ROAD,NATICK,MA,01760",1,0,0,17,42.29993317,-71.3287935,0,0
157,"10 WINTHROP ST,WORCESTER,MA,01604",1,0,0,27,42.24843262,-71.79212108,0,0
158,"10 WINTHROP STREET,VERNON MEDICAL CENTER I,WORCESTER,MA,01604",1,0,0,27,42.25143257,-71.76775629,0,0
159,"100  HIGH  ST.,LOWER LEVEL SUITE,WESTWOOD,MA,02090",1,0,0,21,42.22026396,-71.21070813,0,0
160,"100 AMESBURY ST,LAWRENCE,MA,01840",1,0,0,9,42.70844227,-71.16398842,0,0
161,"100 ARLINGTON ST - UNIT 3J,BOSTON,MA,02116",1,0,0,25,42.35002,-71.0695,0,0
162,"100 CHARLEMONT ST,NEWTON HIGHLANDS,MA,02461",1,0,0,17,42.3073479,-71.2103861,0,0
163,"100 CHARLEMONT ST,NEWTON,MA,02461",1,0,0,17,42.3073479,-71.2103861,0,0
164,"100 CHARLES ST S,BOSTON,MA,02116",1,0,0,25,42.35866,-71.07093,0,0
165,"100 COPELAND DR,P.O.BOX 654,MANSFIELD,MA,02048",1,0,0,5,42.03039577,-71.22929941,0,0
166,"100 COPELAND DR,SUITE 3,MANSFIELD,MA,02048",1,0,0,5,42.03039577,-71.22929941,0,0
167,"100 CROSSING BLVD,SUITE 300,FRAMINGHAM,MA,01702",1,0,0,17,42.28215842,-71.43385907,0,0
168,"100 CUMMINGS CENTER,STE 104M,BEVERLY,MA,01915",1,0,0,9,42.567225,-70.86185532,0,0
169,"100 CUMMINGS CENTER,SUITE 128Q,BEVERLY,MA,01915",0,0,1,9,42.567225,-70.86185532,0,0
170,"100 DAY ST,NORWOOD,MA,02062",1,0,0,21,42.18603477,-71.19489063,0,0
171,"100 E NEWTON ST - SUITE 446,BOSTON,MA,02118",0,0,1,25,42.3363091,-71.0702241,0,0
172,"100 E. NEWTON STREET,ROOM G 407,BOSTON,MA,02118",0,0,1,25,42.3363091,-71.0702241,0,0
173,"100 EAST NEWTON ST ,G407,BOSTON,MA,02118",0,0,1,25,42.3363091,-71.0702241,0,0
174,"100 EAST NEWTON ST,ORAL SURGERY ROOM 407,BOSTON,MA,02118",0,0,1,25,42.3363091,-71.0702241,0,0
175,"100 EAST NEWTON ST.,BOSTON UNIVERSITY SCHOOL OF DENTAL MEDICINE,BOSTON,MA,02118",0,0,1,25,42.3363091,-71.0702241,0,0
176,"100 ENGAMORE LANE - APT T6,NORWOOD,MA,02062",1,0,0,21,42.17223292,-71.22117401,0,0
177,"100 EVERETT AVE - SUITE 5,CHELSEA,MA,02150",1,0,0,25,42.3968438,-71.04011475,0,0
178,"100 H ST - APT 3,BOSTON,MA,02127",0,0,1,25,42.33474699,-71.03748357,0,0
179,"100 HEARD STREET ,APT. 546,CHELSEA,MA,02150",1,0,0,25,42.39588436,-71.0324745,0,0
180,"100 HIGH STREET LOWER SUIT ,WESTWOOD,MA,02090",1,0,0,21,42.22026396,-71.21070813,0,0
181,"100 HIGHLAND AVE #103,SALEM,MA,01970",1,0,0,9,42.51109014,-70.90997384,0,0
182,"100 HIGHLAND AVE - SUITE 201,SALEM,MA,01970",1,0,0,9,42.51109014,-70.90997384,0,0
183,"100 HIGHLAND AVE - SUITE 202,SALEM,MA,01970",0,0,1,9,42.51109014,-70.90997384,0,0
184,"100 HIGHLAND AVE - SUITE102,SALEM,MA,01970",1,0,0,9,42.51109014,-70.90997384,0,0
185,"100 HIGHLAND AVENUE,SALEM,MA,01970",0,0,1,9,42.51109014,-70.90997384,0,0
186,"100 HIGHLAND AVENUE,SUITE 103,SALEM,MA,01970",1,0,0,9,42.51109014,-70.90997384,0,0
187,"100 HOLMES ROAD,PITTSFIELD,MA,01201",1,0,0,3,42.4391368,-73.23622795,0,0
188,"100 INDEPENDENCE DR,HYANNIS,MA,02601",1,0,0,1,41.6736948,-70.2987854,0,0
189,"100 MILK ST,METHUEN,MA,01844",2,0,0,9,42.73401479,-71.18886655,0,0
190,"100 MLK JR BLVD,SUITE 100,WORCESTER,MA,01608",1,0,0,27,42.26198023,-71.80146101,0,0
191,"100 MLK JR. BOULEVARD,SUITE 500,WORCESTER,MA,01608",0,0,2,27,42.26198023,-71.80146101,0,0
192,"100 MOLLY TOWNE RD,NORTH ANDOVER,MA,01845",1,0,0,9,42.67135045,-71.08655167,0,0
193,"100 NEW STATE HWY,RAYNHAM,MA,02767",1,0,0,5,41.93709305,-71.0511044,0,0
194,"100 PADDOCK LANE,APT 1303,BOXBOROUGH,MA,01719",1,0,0,17,42.48837798,-71.51779227,0,0
195,"100 PEARSON ROAD,UNIT 2,SOMERVILLE,MA,02144",1,0,0,17,42.40317635,-71.11564042,0,0
196,"100 RIVERS EDGE DR - APT 103,MEDFORD,MA,02155",1,0,0,17,42.40659149,-71.07659198,0,0
197,"100 S MAIN ST,SUITE 100B,MIDDLETON,MA,01949",1,0,0,9,42.58681092,-71.00980629,0,0
198,"100 SOUTH MAIN ST,MIDDLETON,MA,01949",1,0,0,9,42.58681092,-71.00980629,0,0
199,"100 STATION LANDING - APT 204,MEDFORD,MA,02155",0,0,1,17,42.42323097,-71.10881968,0,0
200,"100 STATION LANDING,APT. 1005,MEDFORD,MA,02155",1,0,0,17,42.42323097,-71.10881968,0,0
201,"100 STATION LANDING,UNIT 902,MEDFORD,MA,02155",1,0,0,17,42.42323097,-71.10881968,0,0
202,"100 W. BARN ROAD,NORTH ATTLEBORO,MA,02760",1,0,0,5,41.97000818,-71.33587832,0,0
203,"100 WENDELL AVENUE ,PITTSFIELD,MA,01201",1,0,0,3,42.44502128,-73.25288353,0,0
204,"100 WEST MAIN ST,NORTON,MA,02766",0,0,2,5,41.9615111,-71.1979384,0,0
205,"100 WHALON ST,FITCHBURG,MA,01420",0,0,1,27,42.55409212,-71.78408754,0,0
206,"1001 WATERTOWN ST,WEST NEWTON,MA,02465",1,0,0,17,42.3496846,-71.2260032,0,0
207,"10010 H SHOPS WAY,NORTHBOROUGH,MA,01532",0,0,1,27,42.32313933,-71.64620916,0,0
208,"1009 OSGOOD ST.,NORTH ANDOVER,MA,01845",1,0,0,9,42.67135045,-71.08655167,0,0
209,"101 CANAL STREET,APT. 212,BOSTON,MA,02114",1,0,0,25,42.36315455,-71.06730346,0,0
210,"101 COLON STREET,BEVERLY,MA,01915",1,0,0,9,42.56107104,-70.87333288,0,0
211,"101 ELM STREET,MILLBURY,MA,01527",1,0,0,27,42.19216669,-71.77417184,0,0
212,"101 GERANIUM DRIVE,CHATHAM,MA,02633",1,0,0,1,41.679757,-69.9986138,0,0
213,"101 MAIN ST,SUITE 206,MEDFORD,MA,02155",1,0,0,17,42.41607953,-71.11068745,0,0
214,"101 MASS. AVE,ARLINGTON,MA,02474",1,0,0,17,42.42023776,-71.1565204,0,0
215,"101 MIDDLESEX TPKE,SUITE 6,BURLINGTON,MA,01803",1,0,0,17,42.50215977,-71.20258636,0,0
216,"101 PINEHURST RD,HOLYOKE,MA,01040",1,0,0,13,42.20341815,-72.63048042,0,0
217,"101 PLAIN ST,BRIDGEWATER,MA,02324",1,0,0,23,41.9727924,-70.97481861,0,0
218,"101 PLEASANT ST,SUITE 208,WORCESTER,MA,01609",1,0,0,27,42.26385873,-71.80604957,0,0
219,"101 S. HUNTINGTON AVE.,APT. 1405,BOSTON,MA,02130",1,0,0,25,42.34686,-71.08089,0,0
220,"101 SO. HUNTINGTON AVENUE, UNIT 1110,JAMAICA PLAIN,MA,02130",0,0,1,25,42.30986205,-71.11487518,0,0
221,"101 SO. HUNTINGTON AVENUE,APT. 310,JAMAICA PLAIN,MA,02130",1,0,0,25,42.30986205,-71.11487518,0,0
222,"101 SULLIVAN DR,FALL RIVER,MA,02721",2,0,0,5,41.6746449,-71.14765448,0,0
223,"101 WASHINGTON ST,WHITMAN,MA,02382",1,0,0,23,42.06873932,-70.92991766,0,0
224,"1010 GAR HWY,SWANSEA,MA,02777",1,0,0,5,41.75704758,-71.21205277,0,0
225,"1010 GRAND ARMY HWY,SWANSEA,MA,02777",1,0,0,5,41.75704758,-71.21205277,0,0
226,"102 CHURCH ST,WHITINSVILLE,MA,01588",0,0,1,27,42.12007472,-71.66936589,0,0
227,"102 COLLEGE AVE,SOMERVILLE,MA,02144",1,0,0,17,42.40069149,-71.12193038,0,0
228,"102 HOOPER ROAD,DEDHAM,MA,02026",1,0,0,21,42.24669352,-71.17775885,0,0
229,"102 LANCASTER DR,AGAWAM,MA,01001",1,0,0,13,42.0771705,-72.64019634,0,0
230,"102 LOWELL STREET,WILMINGTON,MA,01887",1,0,0,17,42.56092871,-71.16542685,0,0
231,"102 SHORE DRIVE,SUITE 204,WORCESTER,MA,01605",1,0,0,27,42.28944284,-71.78747076,0,0
232,"103 BEETHOVEN AVENUE,WABAN,MA,02468",1,0,0,17,42.3271392,-71.219235,0,0
233,"103 LAWTON ST.,APT. 1,BROOKLINE,MA,02446",0,0,1,21,42.34921445,-71.12736858,0,0
234,"103 VAN DEENE AVE,WEST SPRINGFIELD,MA,01089",1,0,0,13,42.10586497,-72.62588861,0,0
235,"1030 PRESIDENT AVE,FALL RIVER,MA,02720",2,0,0,5,41.73282632,-71.11805671,0,0
236,"1035A BEACON STREET,BROOKLINE,MA,02446",1,0,0,21,42.3455311,-71.10819798,0,0
237,"1037 BEACON ST,SUITE 2,BROOKLINE,MA,02446",1,0,0,21,42.34550293,-71.10829959,0,0
238,"1037 MAIN ST,NORWELL,MA,02061",1,0,0,23,42.16582604,-70.76515577,0,0
239,"1037A BEACON ST,BROOKLINE,MA,02446",0,0,1,21,42.34550293,-71.10829959,0,0
240,"1037A BEACON STREET,BROOKLINE,MA,02446",1,0,0,21,42.34550293,-71.10829959,0,0
