idx,BOD_addr,general,pediatric,specialist,CensusCountyFips,Latitude,Longitude,med_indicator,chip_indicator
49,"10741 DOBBS AVE,LAS VEGAS,NV,89166",1,0,0,3,36.38066915,-115.5069119,0,0
50,"10769 WALLFLOWER AVE,LAS VEGAS,NV,89135",1,0,0,3,36.1290958,-115.3278581,0,0
51,"1080 NORTH HILLS BLVD #150,RENO,NV,89506",2,0,0,31,39.70139586,-119.8228272,0,0
52,"1083 PLANTATION ROSE CT,HENDERSON,NV,89002",1,0,0,3,35.9915113,-114.9800945,0,0
53,"10870 W CHARLESTON BLVD,STE 170,LAS VEGAS,NV,89135",1,0,0,3,36.15895953,-115.3325617,0,0
54,"10880 S.EASTERN AVE.,#101 ,HENDERSON,NV,89052",1,0,0,3,35.9952216,-115.1005671,0,0
55,"1090 VIA SAINT LUCIA PL,HENDERSON,NV,89011",1,0,0,3,36.0744519,-114.9639062,0,0
56,"10952 SUTTER HILLS AVE,LAS VEGAS,NV,89144",1,0,0,3,36.17904335,-115.3353093,0,0
57,"10959 TURLINGTON LN,LAS VEGAS,NV,89135",1,0,0,3,36.13358898,-115.3321653,0,0
58,"10965 LAVENDER HILL DR,STE 120,LAS VEGAS,NV,89135",1,0,0,3,36.1009803,-115.3759056,0,0
59,"1099 SONORAN HOPE CT,HENDERSON,NV,89052",1,0,0,3,35.95510212,-115.0567037,0,0
60,"11 S STEPHANIE ST,SUITE 100 ,HENDERSON,NV,89012",1,0,0,3,36.0278626,-115.0477876,0,0
61,"110 E BRUNER AVE,STE 130,LAS VEGAS,NV,89183",1,0,0,3,35.97016436,-115.1672782,0,0
62,"1101 STEAMBOAT PKWY,SUITE 310 ,RENO,NV,89521",1,0,0,31,39.42288894,-119.7390254,0,0
63,"11016 ROSSI AVE,LAS VEGAS,NV,89144",1,0,0,3,36.17888673,-115.3207649,0,0
64,"11032 ASHBORO AVE,LAS VEGAS,NV,89135",1,0,0,3,36.13472116,-115.3341559,0,0
65,"11131 PENTLAND DOWNS ST,LAS VEGAS,NV,89141",1,0,0,3,35.98726001,-115.1908078,0,0
66,"11160 TORCH CACTUS DR.,LAS VEGAS,NV,89138",1,0,0,3,36.16661,-115.3612768,0,0
67,"11221 S EASTERN AVE,#200 ,HENDERSON,NV,89052",1,0,0,3,35.9881839,-115.101445,0,0
68,"1126 BELL ST,GARDNERVILLE,NV,89410",1,0,0,5,38.87033729,-119.6114618,0,0
69,"1128 SABLE MIST CT,LAS VEGAS,NV,89144",0,0,1,3,36.18601842,-115.3380813,0,0
70,"1134 JEREZ CT,HENDERSON,NV,89052",0,0,1,3,35.95510212,-115.0567037,0,0
71,"11350 SOUTHERN HIGHLANDS PKWY,100,LAS VEGAS,NV,89141",1,0,0,3,35.98844606,-115.2070427,0,0
72,"1140 N TOWN CENTER DR,#170 ,LAS VEGAS,NV,89144",1,0,0,3,36.18280412,-115.3110779,0,0
73,"1150 S NELLIS BLVD ,STE 200,LAS VEGAS,NV,89104",1,0,0,3,36.15135259,-115.1086903,0,0
74,"1155 PRATER WAY,SPARKS,NV,89431",0,0,2,31,39.53912134,-119.7575852,0,0
75,"1155 W FOURTH ST,218,RENO,NV,89503",1,0,0,31,39.54078594,-119.8398505,0,0
76,"11617 CABO DEL VERDE AVE.,LAS VEGAS,NV,89138",1,0,0,3,36.15944155,-115.3484548,0,0
77,"1162 BON ACCORD LN,FALLON,NV,89406",1,0,0,1,39.47208168,-118.8197088,0,0
78,"11700 W CHARLESTON BLVD,#170-131,LAS VEGAS,NV,89135",0,0,1,3,36.15905912,-115.3494568,0,0
79,"11700 W CHARLESTON BLVD,180,LAS VEGAS,NV,89135",0,1,0,3,36.15905912,-115.3494568,0,0
80,"11735 GLOWING SUNSET LANE,LAS VEGAS,NV,89135",1,0,0,3,36.13211617,-115.349439,0,0
81,"11748 DEL SUR AVE.,LAS VEGAS,NV,89138",1,0,0,3,36.16661,-115.3612768,0,0
82,"11751 WOODBROOK CT,LAS VEGAS,NV,89141",1,0,0,3,35.97606464,-115.1878936,0,0
83,"1177 MCGEE DR,RENO,NV,89523",0,0,1,31,39.52401491,-119.9137261,0,0
84,"1177 N DIVISION ST,#1 ,CARSON CITY,NV,89703",0,0,1,510,39.17061381,-119.7693534,0,0
85,"1177 N. DIVISION STREET, SUITE 1,CARSON CITY,NV,89703",1,0,0,510,39.17061381,-119.7693534,0,0
86,"11826 SAVERIO AVE,LAS VEGAS,NV,89138",1,0,0,3,36.16661,-115.3612768,0,0
87,"1196 JASMINE LN,FERNLEY,NV,89408",1,0,0,19,39.5640873,-119.1716194,0,0
88,"1201 N NEVADA ST,CARSON CITY,NV,89703",1,0,0,510,39.16396017,-119.8127452,0,0
89,"12028 HATHAWAY PINES LN,LAS VEGAS,NV,89138",1,0,0,3,36.16142527,-115.356759,0,0
90,"12065 VIBRATO CT,LAS VEGAS,NV,89138",1,0,0,3,36.16661,-115.3612768,0,0
91,"1213 MUSCATO CT,LAS VEGAS,NV,89144",1,0,0,3,36.17888673,-115.3207649,0,0
92,"12212 CAPILLA REAL AVE,LAS VEGAS,NV,89138",0,0,1,3,36.16016254,-115.3616454,0,0
93,"12231 SOUTH EASTERN AVE,SUITE 110 ,HENDERSON,NV,89052",1,0,0,3,35.9692094,-115.1015416,0,0
94,"12241 LOS MARES LN,LAS VEGAS,NV,89138",1,0,0,3,36.16661,-115.3612768,0,0
95,"1231 EAST BASIN AVE,SUITE 10 ,PAHRUMP,NV,89060",1,0,0,23,36.39428564,-116.0634423,0,0
96,"1234 WATERLOO LN,GARDNERVILLE,NV,89410",1,0,0,5,38.9251578,-119.7480103,0,0
97,"1240 E STATE ST,#107 ,PAHRUMP,NV,89048",1,0,0,23,36.16609047,-116.0038106,0,0
98,"1241 S TAYLOR ST,FALLON,NV,89406",2,0,0,1,39.52217611,-118.3165908,0,0
99,"1265 VIETTI ST,HENDERSON,NV,89012",1,0,0,3,36.01189874,-115.0433121,0,0
100,"12680 SILVER WOLF RD,RENO,NV,89511",1,0,0,31,39.4160633,-119.7715861,0,0
101,"12788 RING ROSE ST,LAS VEGAS,NV,89141",1,0,0,3,35.98844606,-115.2070427,0,0
102,"130 N BOULDER HIGHWAY, #100,HENDERSON,NV,89015",1,0,0,3,36.0406927,-114.9823498,0,0
103,"1304 EAST AULTMAN,ELY,NV,89301",1,0,0,33,39.54306341,-114.7734959,0,0
104,"1306 STICKLEBRACT DR,SPARKS,NV,89441",1,0,0,31,39.66233389,-119.7306213,0,0
105,"1313 DESERT HILLS DR,LAS VEGAS,NV,89117",1,0,0,3,36.1560847,-115.3069071,0,0
106,"1323 BROOKRIDGE CT,RENO,NV,89509",1,0,0,31,39.50742373,-119.8568525,0,0
107,"1350 KELSO DUNES AVE APT 315,HENDERSON,NV,89014",1,0,0,3,36.0546196,-115.0446649,0,0
108,"1350 W HORIZON RIDGE PKWY,APT 114,HENDERSON,NV,89012",1,0,0,3,36.0234394,-115.0447186,0,0
109,"1350 W HORIZON RIDGE PKWY,APT 122,HENDERSON,NV,89012",1,0,0,3,36.0234394,-115.0447186,0,0
110,"1351 W SUNSET RD,STE 100,HENDERSON,NV,89014",1,0,0,3,36.0631921,-115.0447431,0,0
111,"1365 MERIDIAN RANCH DR,RENO,NV,89523",0,0,1,31,39.5216196,-119.9475026,0,0
112,"1366 MACENNA LANE,GARDNERVILLE,NV,89410",1,0,0,5,38.87033729,-119.6114618,0,0
113,"137 B SAGE STREET,ELKO,NV,89801",0,0,1,7,41.24910404,-115.7589203,0,0
114,"1378 PASEO VERDE PKWY,STE 100,HENDERSON,NV,89012",1,0,0,3,36.02644236,-115.0468053,0,0
115,"1378 PASEO VERDE PKWY,SUITE 100,HENDERSON,NV,89012",1,0,0,3,36.02644236,-115.0468053,0,0
116,"1389 LAMOILLE HWY,ELKO,NV,89801",1,0,0,7,41.24910404,-115.7589203,0,0
117,"13985 S VIRGINIA ST,STE 806,RENO,NV,89511",1,0,0,31,39.39513868,-119.8955825,0,0
118,"1401 HILLSHIRE DR, STE 200,LAS VEGAS,NV,89134",0,0,1,3,36.1861293,-115.303385,0,0
119,"141 CHATEAU WHISTLER CT,LAS VEGAS,NV,89148",1,0,0,3,36.04725715,-115.2849606,0,0
120,"1415 E TURVEY AVE,MOAPA,NV,89025",1,0,0,3,36.61513081,-114.9106824,0,0
121,"14180 SADDLEBOW DR.,RENO,NV,89511",1,0,0,31,39.40196854,-119.7993319,0,0
122,"1445 STONELAKE COVE AVE #11308,HENDERSON,NV,89074",1,0,0,3,36.0357498,-115.0488946,0,0
123,"1445 STONELAKE COVE AVE ,APT 9204,HENDERSON,NV,89074",1,0,0,3,36.0357498,-115.0488946,0,0
124,"1445 STONELAKE COVE AVE,APT #7301,HENDERSON,NV,89074",1,0,0,3,36.0357498,-115.0488946,0,0
125,"1457 S CARSON ST ,STE 101,CARSON CITY,NV,89701",1,0,0,510,39.15293066,-119.7669474,0,0
126,"1457 S CARSON ST,STE 101,CARSON CITY,NV,89701",1,0,0,510,39.15293066,-119.7669474,0,0
127,"1475 W HORIZON RIDGE  PKWY,100,HENDERSON,NV,89012",1,0,0,3,36.0203463,-115.0500686,0,0
128,"14759 PINE KNOLLS LN,RENO,NV,89521",1,0,0,31,39.39250268,-119.7160159,0,0
129,"1480 HWY 395,GARDNERVILLE,NV,89410",1,0,0,5,38.87033729,-119.6114618,0,0
130,"1485 W WARM SPRINGS RD.,SUITE 101,HENDERSON,NV,89014",1,0,0,3,36.0554508,-115.0501689,0,0
131,"15 MCCABE DR,STE 104,RENO,NV,89511",1,0,0,31,39.39513868,-119.8955825,0,0
132,"15 MCCABE DR,STE 202,RENO,NV,89511",1,0,0,31,39.39513868,-119.8955825,0,0
133,"15 VINTAGE COURT,LAS VEGAS,NV,89113",1,0,0,3,36.09377793,-115.2474322,0,0
134,"150 E. CENTENNIAL  PKWY,SUITE #113,NORTH LAS VEGAS,NV,89084",1,0,0,3,36.27638334,-115.1359872,0,0
135,"1500 AVENUE F ,2,ELY,NV,89301",1,0,0,33,39.54306341,-114.7734959,0,0
136,"1500 E DESERT INN RD, #2 ,LAS VEGAS,NV,89169",1,0,0,3,36.13016157,-115.1315597,0,0
137,"1500 W HUFFAKER LN,RENO,NV,89511",1,0,0,31,39.4543009,-119.7978417,0,0
138,"1504 TRUETT ST,UNIT 101,LAS VEGAS,NV,89128",1,0,0,3,36.19682265,-115.2643695,0,0
139,"1513 US HWY 395 N,GARDNERVILLE,NV,89410",1,0,0,5,38.94516136,-119.7540619,0,0
140,"1516 CHARLOTTE WAY,SUITE A ,GARDNERVILLE,NV,89410",1,0,0,5,38.87033729,-119.6114618,0,0
141,"1525 WARM SPRINGS RD,#100 ,HENDERSON,NV,89014",1,0,0,3,36.0556788,-115.0516663,0,0
142,"1525 WARM SPRINGS RD,SUITE 100 ,HENDERSON,NV,89014",2,0,0,3,36.0557582,-115.0515822,0,0
143,"1530 SUNRISE CIR,BOULDER CITY,NV,89005",1,0,0,3,35.96264758,-114.8466015,0,0
144,"1543 EMERALD OAK AVE,HENDERSON,NV,89014",1,0,0,3,36.0760644,-115.0559988,0,0
145,"1545 WIGWAM PKWY,APT 2536,HENDERSON,NV,89074",1,0,0,3,36.03656408,-115.0809214,0,0
146,"1550 N GREEN VALLEY PKWY,STE 350,HENDERSON,NV,89074",1,0,0,3,36.0295077,-115.0851065,0,0
147,"1569 PUTTER LN,GARDNERVILLE,NV,89460",1,0,0,5,38.90119455,-119.7905889,0,0
148,"1570 S RAINBOW BLVD,LAS VEGAS,NV,89146",1,0,0,3,36.14324251,-115.2268888,0,0
149,"160 CIELO ABIERTO WAY,UNIT 1222,HENDERSON,NV,89012",1,0,0,3,36.0230765,-115.0392274,0,0
150,"1601 LAKESIDE DR,RENO,NV,89509",1,0,0,31,39.49660733,-119.8272868,0,0
151,"1604 VILLA RICA DR.,HENDERSON,NV,89052",1,0,0,3,35.9730851,-115.1070472,0,0
152,"1620 LAKESIDE DR,RENO,NV,89509",1,0,0,31,39.49660733,-119.8272868,0,0
153,"1624 LIBRARY LN,MINDEN,NV,89423",1,0,0,5,39.01762078,-119.7487722,0,0
154,"1625 HWY 88,SUITE 201 ,MINDEN,NV,89423",1,0,0,5,38.95171251,-119.7793222,0,0
155,"1631 BOULDER CITY PKWY,BOULDER CITY,NV,89005",1,0,0,3,35.98792474,-114.8227536,0,0
156,"1631 W CRAIG ROAD RD,STE 10 ,NORTH LAS VEGAS ,NV,89032",1,0,0,3,36.22317739,-115.1726828,0,0
157,"1635 BELFORD RD,RENO,NV,89509",1,0,1,31,39.4976993,-119.8325621,0,0
158,"1647 BUZZY'S RANCH RD,CARSON CITY,NV,89701",1,0,0,510,39.15169388,-119.7254885,0,0
159,"1651 AMERICAN PACIFIC DR. APT 11201,HENDERSON,NV,89074",1,0,0,3,36.0420341,-115.0530947,0,0
160,"1655 WESTWIND RD,LAS VEGAS,NV,89146",1,0,0,3,36.15314397,-115.2198953,0,0
161,"1662 COMMONWEALTH CIR,RENO,NV,89503",1,0,0,31,39.5447283,-119.8347606,0,0
162,"1664 HWY 395,#202 ,MINDEN,NV,89423",1,0,0,5,39.01762078,-119.7487722,0,0
163,"1664 US HWY 395 N ,STE 201,MINDEN,NV,89423",1,0,0,5,38.95857906,-119.7753012,0,0
164,"1664 US HWY 395 N,STE 201,MINDEN,NV,89423",1,0,0,5,38.95857906,-119.7753012,0,0
165,"1664 US HWY 395,SUITE 103 ,MINDEN,NV,89423",1,0,0,5,38.95857906,-119.7753012,0,0
166,"1673 LUCERNE ST,STE C,MINDEN,NV,89423",1,0,0,5,38.95503559,-119.7734666,0,0
167,"1675 VISTA LN,CARSON CITY ,NV,89703",0,0,1,510,39.16396017,-119.8127452,0,0
168,"1675 VISTA LN,CARSON CITY,NV,89703",1,0,0,510,39.16396017,-119.8127452,0,0
169,"1680 VERDI VISTA CT,RENO,NV,89523",1,0,0,31,39.52871696,-119.9370516,0,0
170,"1695 LAKESIDE DR,RENO,NV,89509",1,0,0,31,39.49660733,-119.8272868,0,0
171,"1700 W CHARLESTON BLVD,BLDG D,LAS VEGAS,NV,89102",1,0,0,3,36.15901869,-115.1641746,0,0
172,"1701 COUNTY RD,SUITE K ,MINDEN,NV,89423",1,0,0,5,39.01762078,-119.7487722,0,0
173,"1701 DOUBLE ARCH CT,LAS VEGAS,NV,89128",1,0,0,3,36.19090355,-115.2756253,0,0
174,"1701 GREEN VALLEY PKWY,STE 4D ,HENDERSON,NV,89074",1,0,0,3,36.03459242,-115.0846631,0,0
175,"1701 N GREEN VALLEY PKWY,SUITE 2C ,HENDERSON,NV,89074",1,0,0,3,36.0354779,-115.0864007,0,0
176,"1701 N GREEN VALLEY PKWY., #1 ,HENDERSON,NV,89074",0,0,1,3,36.0354779,-115.0864007,0,0
177,"1701 N. GREEN VALLEY PKWY,#2C,HENDERSON,NV,89074",1,0,0,3,36.0354779,-115.0864007,0,0
178,"1702 COUNTY RD, #G ,MINDEN,NV,89423",0,0,1,5,39.01762078,-119.7487722,0,0
179,"1702 COUNTY RD,SUITE E ,MINDEN,NV,89423",1,0,0,5,39.01762078,-119.7487722,0,0
180,"1702 ROSSO CT,MINDEN,NV,89423",0,0,1,5,39.01762078,-119.7487722,0,0
181,"1708 HILLS OF RED DR,UNIT #201 ,LAS VEGAS,NV,89128",1,0,0,3,36.1903954,-115.2846353,0,0
182,"1721 E SNYDER AVE,CARSON CITY,NV,89701",1,0,0,510,39.10940435,-119.7383612,0,0
183,"1721 SNYDER AVE,CARSON CITY,NV,89701",1,0,0,510,39.10940435,-119.7383612,0,0
184,"175 N STEPHANIE ST,STE 170,HENDERSON,NV,89074",1,0,0,3,36.0403564,-115.0477234,0,0
185,"175 N. STEPHANIE ST. STE. #170,HENDERSON,NV,89074",1,0,0,3,36.0403564,-115.0477234,0,0
186,"1760 BROWNING WAY,ELKO,NV,89801",0,0,1,7,40.83210063,-115.7343449,0,0
187,"1760 BROWNING WAY,STE B ,ELKO,NV,89801",1,0,0,7,40.83210063,-115.7343449,0,0
188,"178 LA SERNA ST,LAS VEGAS,NV,89074",1,0,0,3,36.04088934,-115.113899,0,0
189,"1811 S RAINBOW BLVD,STE 101,LAS VEGAS,NV,89146",1,0,0,3,36.14324251,-115.2268888,0,0
190,"1811 S RAINBOW BLVD,STE 202,LAS VEGAS,NV,89146",1,0,0,3,36.14324251,-115.2268888,0,0
191,"18124 WEDGE PKWY ,#1009 ,RENO,NV,89511",0,0,1,31,39.39513868,-119.8955825,0,0
192,"1820 E CRAIG RD,STE 102,LAS VEGAS,NV,89030",1,0,0,3,36.21145689,-115.1241472,0,0
193,"1820 S ARLINGTON AVE,RENO,NV,89509",1,0,0,31,39.5061708,-119.8168298,0,0
194,"1825 E FLAMINGO RD,LAS VEGAS,NV,89119",1,0,0,3,36.11411344,-115.1275103,0,0
195,"1825 VILLAGE CENTER CIR, #150 ,LAS VEGAS,NV,89134",1,0,0,3,36.19346015,-115.3013589,0,0
196,"18251 GLEN LAKES CT,RENO,NV,89508",1,0,0,31,39.6763509,-119.984248,0,0
197,"1830 TERRA VISTA WAY,LAS VEGAS,NV,89117",0,0,1,3,36.15113971,-115.2538262,0,0
198,"1838 MORRO VISTA DR,LAS VEGAS,NV,89135",1,0,0,3,36.15249242,-115.3392348,0,0
199,"1840 E CALVADA BLVD,SUITE 14 ,PAHRUMP,NV,89048",1,0,0,23,36.19200313,-115.9884672,0,0
200,"1840 RENADA CIR,NORTH LAS VEGAS,NV,89030",1,0,0,3,36.21145689,-115.1241472,0,0
201,"185 POPOLO DR,LAS VEGAS,NV,89138",0,0,1,3,36.16661,-115.3612768,0,0
202,"1875 VILLAGE CENTER CIR,#110 ,LAS VEGAS,NV,89134",1,0,0,3,36.19339242,-115.3026669,0,0
203,"1880 VIA FIRENZE,HENDERSON,NV,89044",1,0,0,3,35.90245409,-115.178879,0,0
204,"1885 BECKY CT,RENO,NV,89503",1,0,0,31,39.54078594,-119.8398505,0,0
205,"1898 COLLEGE PKWY,STE #101,CARSON CITY,NV,89706",1,0,0,510,39.21974004,-119.706068,0,0
206,"1945 VILLAGE CENTER CIRCLE,SUITE 110,LAS VEGAS,NV,89134",0,0,1,3,36.19199394,-115.3028772,0,0
207,"1950 E WARM SPRINGS RD,LAS VEGAS,NV,89119",1,0,0,3,36.05768206,-115.12483,0,0
208,"1955 E PRATER WAY,SPARKS,NV,89434",1,0,0,31,39.54180317,-119.7062337,0,0
209,"196 OZUNA CT,LAS VEGAS,NV,89183",1,0,0,3,35.99585325,-115.1576048,0,0
210,"1971 KACHINA MOUNTAIN DR,HENDERSON,NV,89012",1,0,0,3,36.0170721,-115.0680935,0,0
211,"1975 VILLAGE CENTER CIR #110,LAS VEGAS,NV,89134",1,0,0,3,36.1917742,-115.303539,0,0
212,"1975 VILLAGE CENTER CIR, #110 ,LAS VEGAS,NV,89134",0,0,1,3,36.1917742,-115.303539,0,0
213,"1975 VILLAGE CENTER CIR,SUITE 160 ,LAS VEGAS,NV,89134",1,0,0,3,36.1917742,-115.303539,0,0
214,"1975 W CRAIG RD,#103,LAS VEGAS,NV,89032",1,0,0,3,36.22317739,-115.1726828,0,0
215,"1978 SUNSET BEND DR,HENDERSON,NV,89014",1,0,0,3,36.0697442,-115.0721461,0,0
216,"20 MEADOWHAWK LN,LAS VEGAS,NV,89135",1,0,0,3,36.1009803,-115.3759056,0,0
217,"20 STATE ROUTE 208,YERINGTON,NV,89447",1,0,0,19,38.81217393,-119.1311802,0,0
218,"200 W SAHARA AVE,#1512,LAS VEGAS,NV,89102",1,0,0,3,36.14541188,-115.1868173,0,0
219,"200 W SAHARA AVE,APT 2411,LAS VEGAS,NV,89102",1,0,0,3,36.14541188,-115.1868173,0,0
220,"200 W SAHARA AVE,UNIT 506,LAS VEGAS,NV,89102",1,0,0,3,36.14541188,-115.1868173,0,0
221,"200 W SAHARA AVE,UNIT 801,LAS VEGAS,NV,89102",1,0,0,3,36.14541188,-115.1868173,0,0
222,"2001 LAKERIDGE DR,RENO,NV,89509",1,0,0,31,39.47989453,-119.8195848,0,0
223,"2010 LORO CT,LAS VEGAS,NV,89117",1,0,0,3,36.1425951,-115.2799852,0,0
224,"2024 SMOKETREE VILLAGE CIR,HENDERSON,NV,89012",1,0,0,3,36.01599,-115.0748511,0,0
225,"2030 E WARM SPRINGS RD,LAS VEGAS,NV,89119",1,0,0,3,36.05803432,-115.1244689,0,0
226,"20377 BORDEAUX DR.,RENO,NV,89511",0,0,1,31,39.3570449,-119.825951,0,0
227,"204 EMERALD VISTA WAY,LAS VEGAS,NV,89144",1,0,0,3,36.17533407,-115.3290994,0,0
228,"2042 BOBTAIL CIR,HENDERSON,NV,89012",1,0,0,3,36.0217697,-115.074519,0,0
229,"2045 VILLAGE CENTER CIR,LAS VEGAS,NV,89134",2,0,0,3,36.19119931,-115.3030785,0,0
230,"2045 VILLAGE CENTER CIRCLE,LAS VEGAS,NV,89134",2,0,0,3,36.19119931,-115.3030785,0,0
231,"2055 BACK NINE TRAIL,RENO,NV,89523",1,0,0,31,39.52401491,-119.9137261,0,0
232,"2060 COLLEGE PKWY,#44 ,CARSON CITY,NV,89702",1,0,0,510,39.15909733,-119.7358099,0,0
233,"2064 MAJESTIC PEAK DR,HENDERSON,NV,89074",1,0,0,3,36.0285056,-115.0777539,0,0
234,"2065 LA FOND DR.,RENO,NV,89509",1,0,0,31,39.49984686,-119.84795,0,0
235,"2066 TROON DR,HENDERSON,NV,89074",1,0,0,3,36.03656408,-115.0809214,0,0
236,"2070 THE BACK RD,P.O. BOX 503,GLENBROOK,NV,89413",1,0,0,5,39.07385294,-119.9209587,0,0
237,"208 SATIN MIST CT,LAS VEGAS,NV,89144",0,1,0,3,36.17187288,-115.3209795,0,0
