idx,BOD_addr,general,pediatric,specialist,CensusCountyFips,Latitude,Longitude,med_indicator,chip_indicator
23,"-,JOHNSON CITY,TN,37602",1,0,0,179,36.305672,-82.383269,0,0
24,"-,KENTON,TN,38233",1,0,0,131,36.20283123,-89.04853908,0,0
25,"-,KINGSPORT,TN,37664",3,0,0,163,36.51331026,-82.50571565,0,0
26,"-,KNOXVILLE,TN,37840",1,0,0,129,36.05983175,-84.37681485,0,0
27,"-,KNOXVILLE,TN,37901",1,0,0,93,36.029281,-83.886332,0,0
28,"-,KNOXVILLE,TN,37912",1,0,0,93,36.00754985,-83.98487453,0,0
29,"-,KNOXVILLE,TN,37919",1,0,0,93,35.91431699,-84.00106328,0,0
30,"-,LAFAYETTE,TN,37083",1,0,0,111,36.54399446,-86.00239674,0,0
31,"-,LEBANON,TN,37087",1,0,0,189,36.27277345,-86.27212999,0,0
32,"-,LENOIR CITY,TN,37771",1,0,0,105,35.83930204,-84.31655256,0,0
33,"-,MEMPHIS,TN,38109",1,0,0,157,35.03382662,-90.14952792,0,0
34,"-,MEMPHIS,TN,38111",1,0,0,157,35.11018527,-89.94414596,0,0
35,"-,MEMPHIS,TN,38114",1,0,0,157,35.09648048,-89.98584834,0,0
36,"-,MEMPHIS,TN,38116",1,0,0,157,35.03341334,-90.0109658,0,0
37,"-,MEMPHIS,TN,38117",1,0,0,157,35.11518478,-89.90534506,0,0
38,"-,MEMPHIS,TN,38119",1,0,0,157,35.07980939,-89.84588126,0,0
39,"-,MEMPHIS,TN,38120",1,0,0,157,35.123562,-89.85219877,0,0
40,"-,MEMPHIS,TN,38128",1,0,0,157,35.22608228,-89.92616126,0,0
41,"-,MEMPHIS,TN,38134",0,0,1,157,35.17693572,-89.85990792,0,0
42,"-,MEMPHIS,TN,38163",2,0,0,157,35.141451,-90.035289,0,0
43,"-,MORRISTOWN,TN,37814",1,0,0,63,36.2356921,-83.33158502,0,0
44,"-,MURFREESBORO,TN,37130",1,0,0,149,35.8786905,-86.32945031,0,0
45,"-,NASHVILLE,TN,37215",1,0,0,37,36.08187209,-86.8346844,0,0
46,"-,NASHVILLE,TN,37218",1,0,0,37,36.20695098,-86.89264895,0,0
47,"-,NR,TN,37064",1,0,0,187,35.88751363,-86.95878863,0,0
48,"-,OAK RIDGE,TN,37830",2,0,0,1,35.96500481,-84.29121098,0,0
49,"-,OLIVER SPRINGS,TN,37840",1,0,0,129,36.05983175,-84.37681485,0,0
50,"-,PARIS,TN,38242",2,0,0,79,36.30339541,-88.32808273,0,0
51,"-,RIPLEY,TN,38063",1,0,0,97,35.75578082,-89.63993797,0,0
52,"-,SHELBYVILLE,TN,37160",2,0,0,3,35.46396992,-86.48379389,0,0
53,"-,SMYRNA,TN,37167",1,0,0,149,35.95856804,-86.53270596,0,0
54,"-,SPARTA,TN,38583",1,0,0,185,35.94325566,-85.43927237,0,0
55,"-,TULLAHOMA,TN,37388",1,0,0,51,35.34683822,-86.21997098,0,0
56,"-,WINCHESTER,TN,37398",1,0,0,51,35.1837732,-86.13982952,0,0
57,"-210 WARREN ST,MADISONVILLE,TN,37354",1,0,0,123,35.50008717,-84.34846437,0,0
58,"1 ANDREWS WAY,TRENTON,TN,38382",1,0,0,53,35.96586904,-88.93175523,0,0
59,"1 UNION SQUARE,SUITE 603 ,CHATTANOOGA,TN,37422",1,0,0,65,35.141047,-85.348656,0,0
60,"10 S BELVEDERE BLVD,MEMPHIS,TN,38104",1,0,0,157,35.1375127,-90.0049151,0,0
61,"10 S. BELVEDERE, SUITE B,MEMPHIS,TN,38104",1,0,0,157,35.13774744,-90.0049565,0,0
62,"100 BLUEGRASS COMMONS BLVD,HENDERSONVILLE,TN,37075",1,0,0,165,36.32268169,-86.57096722,0,0
63,"100 BLUEGRASS COMMONS BLVD., #2180,HENDERSONVILLE,TN,37075",0,0,1,165,36.32268169,-86.57096722,0,0
64,"100 BLUEGRASS COMMONS, STE 2180,HENDERSONVILLE,TN,37075",1,0,0,165,36.32268169,-86.57096722,0,0
65,"100 COOL SPRINGS BLVD.,STE. 100 ,FRANKLIN,TN,37067",1,0,0,187,35.9405998,-86.8381659,0,0
66,"100 COUNTRY CLUB DRIVE,SUITE 100 ,HENDERSONVILLE,TN,37075",1,0,0,165,36.31660375,-86.58562835,0,0
67,"100 COVEY DR.,SUITE 311 ,FRANKLIN,TN,37067",1,0,0,187,35.91359929,-86.77846979,0,0
68,"100 COVEY DRIVE SUITE 301,FRANKLIN,TN,37067",0,0,1,187,35.91359929,-86.77846979,0,0
69,"100 COVEY DRIVE,SUITE #301 ,FRANKLIN,TN,37067",1,0,0,187,35.91359929,-86.77846979,0,0
70,"100 ENOCH BLVD,SAVANNAH,TN,38372",1,0,0,71,35.16948261,-88.14370182,0,0
71,"100 MAIN STREET, SUITE 105,PORTLAND,TN,37148",1,0,0,165,36.57393626,-86.50178833,0,0
72,"100 MAYFIELD DRIVE,SMYRNA,TN,37167",2,0,0,149,35.977693,-86.5112402,0,0
73,"100 MORISON STREET,MC MINNVILLE,TN,37110",1,0,0,177,35.680881,-85.78181249,0,0
74,"100 MORRISON STREET,MC MINNVILLE,TN,37110",1,0,0,177,35.680881,-85.78181249,0,0
75,"100 SPRINGHOUSE COURT,SUITE 130 ,HENDERSONVILLE,TN,37075",1,0,0,165,36.31405041,-86.59810688,0,0
76,"1000 BROOKFIELD RD. STE 104 ,-,MEMPHIS,TN,38119",1,0,0,157,35.1034773,-89.8733987,0,0
77,"1000 JACKSON ROAD SUITE 200,GOODLETSVILLE,TN,37072",1,0,0,37,36.35753229,-86.74418434,0,0
78,"1000 JACKSON ROAD,STE. 200,GOODLETTSVILLE,TN,37072",1,0,0,37,36.35753229,-86.74418434,0,0
79,"1000 MERIDAN BLVD STE 108 ,-,FRANKLIN,TN,37067",1,0,0,187,35.9517206,-86.8065313,0,0
80,"1000 W JACKSON BLVD,SUITE 7 ,JONESBOROUGH,TN,37659",1,0,0,179,36.27912359,-82.49413571,0,0
81,"10000 KINGSTON PIKE,KNOXVILLE,TN,37922",2,0,0,93,35.90394632,-84.11471707,0,0
82,"1001 CARTER ST.,CHATTANOOGA,TN,37402",1,0,0,65,35.044666,-85.3127955,0,0
83,"1001 CARTER STREET, SUITE E,CHATTANOOGA,TN,37402",1,0,0,65,35.044666,-85.3127955,0,0
84,"1001 CARTER STREET,STE B ,CHATTANOOGA,TN,37402",1,0,0,65,35.044666,-85.3127955,0,0
85,"1001 SPRINGHOUSE CT,SUITE 220 ,HENDERSONVILLE,TN,37075",0,0,1,165,36.34000554,-86.6065847,0,0
86,"10016 CASA REAL COVE,KNOXVILLE,TN,37922",0,0,1,93,35.88292268,-84.11319261,0,0
87,"1002 GLENBROOK WAY STE 200,HENDERSONVILLE,TN,37075",1,0,0,165,36.33359143,-86.61845582,0,0
88,"1002 GLENBROOK WAY,STE 200 ,HENDERSONVILLE,TN,37075",1,0,0,165,36.33359143,-86.61845582,0,0
89,"1003 REELFOOT AVENUE,UNION CITY,TN,38261",1,0,0,131,36.43236367,-89.11645613,0,0
90,"1003 SOUTH COLLEGE ST,COVINGTON,TN,38019",1,0,0,167,35.56347566,-89.63023136,0,0
91,"1005 D B TODD BLVD. ,-,NASHVILLE,TN,37208",1,0,0,37,36.17778251,-86.8078392,0,0
92,"1005 D.B. TODD BLVD,NASHVILLE,TN,37208",1,0,0,37,36.17778251,-86.8078392,0,0
93,"1005 D.B. TODD BOULEVARD,MEHARRY SCHOOL OF DENTISTRY ,NASHVILLE,TN,37208",1,0,0,37,36.17778251,-86.8078392,0,0
94,"1005 D.B. TODD JR. BLVD. ,-,NASHVILLE,TN,37208",1,0,0,37,36.17778251,-86.8078392,0,0
95,"1005 D.B. TODD JR., BLVD,NASHVILLE,TN,37208",1,0,0,37,36.17778251,-86.8078392,0,0
96,"1005 DB TODD BLVD. ,-,NASHVILLE,TN,37208",1,0,0,37,36.17778251,-86.8078392,0,0
97,"1005 DR. D.B. JR. TODD BLVD,NASHVILLE,TN,37208",0,0,1,37,36.166904,-86.8061489,0,0
98,"1005 DR. D.B. TODD BLVD,NASHVILLE,TN,37203",1,0,0,37,36.166904,-86.8061489,0,0
99,"1005 DR. D.B. TODD JR BLVD,NASHVILLE,TN,37208",1,0,0,37,36.166904,-86.8061489,0,0
100,"1005 DR. D.B. TODD JR. BLVD.,NASHVILLE,TN,37208",1,0,0,37,36.166904,-86.8061489,0,0
101,"1005 DR. D.B. TODD JR. BLVD.,NASHVILLE,TN,37208-3599",1,0,0,37,36.166904,-86.8061489,0,0
102,"1005 DR. D.B. TODD JR., BLVD,NASHVILLE,TN,37208",2,0,0,37,36.166904,-86.8061489,0,0
103,"1005 DR. D.B.TODD JR., BLVD ,-,NASHVILLE,TN,37208",0,0,1,37,36.166904,-86.8061489,0,0
104,"1005 DR. DB TODD JR BLVD,NASHVILLE,TN,37208",1,0,0,37,36.166904,-86.8061489,0,0
105,"1005 DR. DB TODD JR. BLVD,NASHVILLE,TN,37208",1,0,0,37,36.166904,-86.8061489,0,0
106,"1005 MEHARRY MEDICAL COLLEGE SOD,DR. D.B.TODD JR., BLVD ,NASHVILLE,TN,37208-3599",1,0,0,37,36.17778251,-86.8078392,0,0
107,"1006 COLLOREDO BLVD,SHELBYVILLE,TN,37160",1,0,0,3,35.49604591,-86.46017694,0,0
108,"1007 NASHVILLE PIKE #100,5114 OLD HICKORY BLVD. #200 ,GALLATIN,TN,37066",1,0,0,165,36.39869711,-86.45526278,0,0
109,"1007 REELFOOT AVE,UNION CITY,TN,38261",1,0,0,131,36.43236367,-89.11645613,0,0
110,"1009 EXECUTIVE DR.,SUITE #101 ,HIXSON,TN,37343",1,0,0,65,35.1314556,-85.2355605,0,0
111,"101 FORREST CROSSING BLVD,SUITE 105 B ,FRANKLIN,TN,37064",0,0,1,187,35.9065511,-86.8412661,0,0
112,"101 MARKET PLACE,CLINTON,TN,37716",1,0,0,1,36.09954359,-84.16805904,0,0
113,"101 SHERLAKE LANE STE 103,KNOXVILLE,TN,37922",1,0,0,93,35.90721742,-84.10745671,0,0
114,"101 UNION STREET,NASHVILLE,TN,37201",1,0,0,37,36.1659908,-86.77742168,0,0
115,"101-E MOORELAND DR.,SPRINGFIELD,TN,37172",1,0,0,147,36.49292311,-86.88058784,0,0
116,"1010 JUNE ROAD SUITE 105,MEMPHIS,TN,38119",1,0,0,157,35.07980939,-89.84588126,0,0
117,"1010 MURFREESBORO RD,SUITE 196 ,FRANKLIN,TN,37064",1,0,0,187,35.9154899,-86.8390611,0,0
118,"1010 MURFREESBORO RD. STE 196,FRANKLIN,TN,37064",1,0,0,187,35.9154899,-86.8390611,0,0
119,"1011 HIGHWAY 76,STE B ,CLARKSVILLE,TN,37043",1,0,0,125,36.50721882,-87.36519326,0,0
120,"1011 HIGHWAY 76,SUITE B ,CLARKSVILLE,TN,37043",1,0,0,125,36.50721882,-87.36519326,0,0
121,"1011 HWY 76,SUITE B ,CLARKSVILLE,TN,37043",1,0,0,125,36.50721882,-87.36519326,0,0
122,"1011 TN-76,CLARKSVILLE,TN,37043",1,0,0,125,36.4958026,-87.23242622,0,0
123,"1011 W. POPLAR #4,COLLIERVILLE,TN,38017",1,0,0,157,35.06745971,-89.65072368,0,0
124,"1011 WATERFORD PLACE,KINGSTON,TN,37763",1,0,0,145,35.88462229,-84.49820059,0,0
125,"1012-C CROSSINGS BLVD.,SPRING HILL,TN,37174",1,0,0,119,35.7217827,-86.89987627,0,0
126,"1013 EXECUTIVE DRIVE STE 103,HIXSON,TN,37343",1,0,0,65,35.1320543,-85.2351976,0,0
127,"1014 MYSTIC LEBANON ROAD,HERMITAGE,TN,37076",1,0,0,37,36.1494086,-86.58182002,0,0
128,"1015 TUSCULUM BLVD,GREENEVILLE,TN,37745",1,0,0,59,36.16811839,-82.81041413,0,0
129,"1017 EXECUTIVE DR., SUITE 102,HIXSON,TN,37343",0,1,0,65,35.1323103,-85.2350509,0,0
130,"1018 TUSCULUM BLVD,GREENEVILLE,TN,37745",1,0,0,59,36.16797219,-82.81025467,0,0
131,"1019 WEST BROADWAY,MARYVILLE,TN,37801",1,0,0,9,35.66814963,-84.08766625,0,0
132,"102 22ND ST,OLD HICKORY,TN,37138",1,0,0,37,36.24668334,-86.6193622,0,0
133,"102 22ND STREET,OLD HICKORY,TN,37138",1,0,0,37,36.24668334,-86.6193622,0,0
134,"102 BENNETT RD,P.O. BOX 620 ,OLIVER SPRINGS,TN,37840",1,0,0,129,36.05983175,-84.37681485,0,0
135,"102 BENNETT ROAD,OLIVER SPRINGS,TN,37840",1,0,0,129,36.05983175,-84.37681485,0,0
136,"102 GRAND AV PO BOX 889,102 GRAND AVE ,COPPERHILL,TN,37317",1,0,0,139,35.03147085,-84.44343385,0,0
137,"102 HARTMANN DR SUITE H,LEBANON,TN,37122",1,0,0,189,36.17769493,-86.48886562,0,0
138,"102 HIGHWAY 70 E,#2 ,DICKSON,TN,37055",1,0,0,43,36.07199327,-87.37489587,0,0
139,"102 HWY 70 E,SUITE #2 ,DICKSON,TN,37055",1,0,0,43,36.07199327,-87.37489587,0,0
140,"102 HWY 70 EAST,DICKSON,TN,37055",1,0,0,43,36.07199327,-87.37489587,0,0
141,"102 MARY SHARP DR ,-,DECHERD,TN,37324",1,0,0,51,35.20677191,-86.09691071,0,0
142,"102 MARY SHARP DR,DECHERD,TN,37324",1,0,0,51,35.20677191,-86.09691071,0,0
143,"102 WOODMONT BLVD.,SUITE #310 ,NASHVILLE,TN,37205",0,0,1,37,36.1242262,-86.8465485,0,0
144,"1020 ANTEBELLUM CIRCLE,HENDERSONVILLE,TN,37075",1,0,0,165,36.31017075,-86.66129366,0,0
145,"1025 W. 1ST NORTH ST,MORRISTOWN,TN,37814",1,0,0,63,36.20859275,-83.30487288,0,0
146,"1025 WESTHAVEN BLVD,STE 150 ,FRANKLIN,TN,37064",0,0,1,187,35.9285849,-86.9229187,0,0
147,"10265-B KINGSTON PIKE,KNOXVILLE,TN,37922",1,0,0,93,35.86155252,-84.10035925,0,0
148,"10298 WALDEN STREET,P.O. BOX 607 ,SODDY DAISY,TN,37384",1,0,0,65,35.256892,-85.1783131,0,0
149,"103 BARNES COURT,FRANLKLIN,TN,37069",1,0,0,187,36.00419332,-86.8695797,0,0
150,"103 CHURCH ST. ,-,WAVERLY,TN,37185",1,0,0,85,36.06968229,-87.83801353,0,0
151,"103 CUDE LN,MADISON,TN,37115",1,0,0,37,36.25447681,-86.69605629,0,0
152,"103 JOSHUA'S RUN,GOODLETTSVILLE,TN,37072",1,0,0,37,36.35753229,-86.74418434,0,0
153,"1030 JEFFERSON AVE ,-,MEMPHIS,TN,38104",1,0,0,157,35.1435787,-90.0264225,0,0
154,"1030 JEFFERSON AVE,MEMPHIS,TN,38104",0,0,1,157,35.1435787,-90.0264225,0,0
155,"1030 JEFFERSON AVE. ,-,MEMPHIS,TN,38104",0,0,1,157,35.1435787,-90.0264225,0,0
156,"1030 W. MAIN ST.,LEBANON,TN,37087",1,0,0,189,36.27277345,-86.27212999,0,0
157,"1031 SGT. ASBURY HAWN WAY,SMYRNA,TN,37167",1,0,1,149,35.9640386,-86.4961587,0,0
158,"1035 14TH AVE NORTH,NASHVILLE,TN,37208",1,0,0,37,36.17778251,-86.8078392,0,0
159,"1035 14TH AVE.,NASHVILLE,TN,37208",0,0,1,37,36.17778251,-86.8078392,0,0
160,"1036 OAKHAVEN ROAD,MEMPHIS,TN,38119",0,0,1,157,35.1033119,-89.875879,0,0
161,"1039 HIGHWAY 126,BRISTOL,TN,37620",1,0,0,163,36.5514146,-82.097586,0,0
162,"104 104 KENNER AVE,STE 101 ,NASHVILLE,TN,37205",1,0,0,37,36.11115604,-86.8725542,0,0
163,"104 EAST PARK DRIVE STE 201,WINSTON PLACE AT MARYLAND FARM ,BRENTWOOD,TN,37027",1,0,0,187,35.99928124,-86.78378523,0,0
164,"104 HAZEL PATH-SUITE 1,STRATFORD BUILDING ,HENDERSONVILLE,TN,37075",1,0,0,165,36.34000554,-86.6065847,0,0
165,"104 KENNER AVE SUITE 101,NASHVILLE,TN,37205",1,0,0,37,36.11115604,-86.8725542,0,0
166,"104 KENNER AVE.,NASHVILLE,TN,37205",1,0,0,37,36.11115604,-86.8725542,0,0
167,"104 KENNER AVE.,SUITE 101 ,NASHVILLE,TN,37205",1,0,0,37,36.11115604,-86.8725542,0,0
168,"104 KENNER AVENUE STE 101,NASHVILLE,TN,37205",1,0,0,37,36.11115604,-86.8725542,0,0
169,"104 KENNER AVENUE SUITE 101,NASHVILLE,TN,37205",1,0,0,37,36.11115604,-86.8725542,0,0
170,"104 KENNER AVENUE,NASHVILLE,TN,37205",1,0,0,37,36.11115604,-86.8725542,0,0
171,"104 OAKMONT PL.,LEBANON,TN,37087",1,0,0,189,36.24491433,-86.37195347,0,0
172,"10421 LOVELL CENTER DRIVE,KNOXVILLE,TN,37922",1,0,0,93,35.89784059,-84.12694781,0,0
173,"1045 HORSEHEAD ROAD,PIKEVILLE,TN,37367",1,0,1,7,35.73735044,-85.25064239,0,0
174,"1045 MULLINS STATIONS RD. ,-,MEMPHIS,TN,38134",1,0,0,157,35.17693572,-89.85990792,0,0
175,"1045 PEERLESS CROSSING DR.,CLEVELAND,TN,37312",1,0,0,11,35.22985082,-84.87063817,0,0
176,"1047 A SOUTH HWY 92,DANDRIDGE,TN,37725",1,0,0,89,35.99884161,-83.39816926,0,0
177,"105 HEADY DRIVE,NASHVILLE,TN,37205",1,0,0,37,36.11115604,-86.8725542,0,0
178,"105 HOLIDAY COURT,FRANKLIN,TN,37067",1,0,0,187,35.91359929,-86.77846979,0,0
179,"105 HUDSON DR,ELIZABETHTON,TN,37643",1,0,0,19,36.37733626,-82.13641851,0,0
180,"105 POWELL COURT STE 1011,BRENTWOOD,TN,37027",1,0,0,187,35.99928124,-86.78378523,0,0
181,"105 POWELL COURT,SUITE 101 ,BRENTWOOD,TN,37027",1,0,0,187,35.99928124,-86.78378523,0,0
182,"105 SOUTHEAST PARKWAY,STE #101 ,FRANKLIN,TN,37064",1,0,0,187,35.8948171,-86.8741378,0,0
183,"105 STAPLETON LN,SUITE 7 ,ROGERSVILLE,TN,37857",1,0,0,73,36.39476872,-83.01732573,0,0
184,"105 THIRD AVENUE N,COLLINWOOD,TN,38450",0,0,1,181,35.18437398,-87.79176311,0,0
185,"105 THREET INDUSTRIAL ROAD,SUITE 100 ,SMYRNA,TN,37167",1,0,0,149,35.9978015,-86.5245407,0,0
186,"105 W. STONE DR.,SUITE 1A ,KINGSPORT,TN,37660",0,0,1,163,36.52908045,-82.57452839,0,0
187,"105 WINWOOD DR,LEBANON,TN,37087",1,0,0,189,36.27277345,-86.27212999,0,0
188,"10509 HARDIN VALLEY RD,KNOXVILLE,TN,37932",1,0,0,93,35.95304566,-84.15034976,0,0
189,"10509 HARDIN VALLEY RD.,KNOXVILLE,TN,37932",1,0,0,93,35.95304566,-84.15034976,0,0
190,"1055 N. HOUSTON LEVEE RD.,SUITE 102 ,CORDOVA,TN,38018",1,0,0,157,35.1541495,-89.728038,0,0
191,"106 CUDE LANE,MADISON,TN,37115",1,0,0,37,36.25447681,-86.69605629,0,0
192,"106 CUDE LANE,STE 106 ,MADISON,TN,37115",1,0,0,37,36.25447681,-86.69605629,0,0
193,"106 EAST UNAKA AVENUE,JOHNSON CITY,TN,37601",1,0,0,179,36.33017936,-82.32136892,0,0
194,"106 IVY LN,PULASKI,TN,38478",0,0,1,55,35.21491529,-87.01128718,0,0
195,"106 TULSA RD,OAK RIDGE,TN,37830",0,0,1,1,35.96500481,-84.29121098,0,0
196,"1060 CEDARVIEW LANE,FRANKLIN,TN,37067",1,0,0,187,35.8885567,-86.8055581,0,0
197,"1060 CROSSINGS CIR.,SPRING HILL,TN,37174",1,0,0,119,35.7217827,-86.89987627,0,0
198,"1060 CROSSINGS CIRCLE,SPRING HILL,TN,37174",1,0,0,119,35.7217827,-86.89987627,0,0
199,"10641 DEERBROOK DR,KNOXVILLE,TN,37922",2,0,0,93,35.89984037,-84.13857347,0,0
200,"10642 DEERBROOK DR,KNOXVILLE,TN,37922",1,0,0,93,35.89976226,-84.13839353,0,0
201,"1065 GENERAL GEORGE PATTON RD.,NASHVILLE,TN,37221",1,0,0,37,36.06774557,-86.95264972,0,0
202,"10652 DEERBROOK DR,KNOXVILLE,TN,37922",1,0,0,93,35.89995144,-84.13809442,0,0
203,"10652 DEERBROOK DRIVE,KNOXVILLE,TN,37922",1,0,0,93,35.89995144,-84.13809442,0,0
204,"107 DONALDSON AVE,CELINA,TN,38551",1,0,0,27,36.55126904,-85.50637728,0,0
205,"107 GLEN OAKES BLVD STE 102,HENDERSONVILLE,TN,37075",1,0,0,165,36.34000554,-86.6065847,0,0
206,"107 IMPERIAL BLVD #1,HENDERSONVILLE,TN,37075",1,0,0,165,36.30206589,-86.63184294,0,0
207,"107 IMPERIAL BLVD. SUITE #12,HENDERSONVILLE,TN,37075",1,0,0,165,36.30206589,-86.63184294,0,0
208,"107 IMPERIAL BLVD. SUITE 1,HENDERSONVILLE,TN,37075",1,0,0,165,36.30206589,-86.63184294,0,0
209,"107 MAPLE ROW BLVD,HENDERSONVILLE,TN,37075",1,0,1,165,36.30882479,-86.60043638,0,0
210,"1074 MIDDLE TENNESSEE BLVD.,MURFREESBORO,TN,37130",1,0,0,149,35.8263869,-86.3904855,0,0
211,"10788 HARDIN VALLEY RD,KNOXVILLE,TN,37932",1,0,0,93,35.94659965,-84.16094239,0,0
212,"108 BABB DR.,LEBANON,TN,37087",1,0,0,189,36.27277345,-86.27212999,0,0
213,"108 EAST BEECH STREET,LAFOLLETTE,TN,37766",1,0,0,13,36.39793757,-84.08655278,0,0
214,"108 POPLAR RIDGE RD.,PINEY FLATS,TN,37686",1,0,0,163,36.44201656,-82.34492181,0,0
215,"108 SOUTH CENTRAL AVE,CHURCH HILL,TN,37642",1,0,0,73,36.52903908,-82.72987097,0,0
216,"109 FOX ROAD,KNOXVILLE,TN,37922",0,0,1,93,35.86155252,-84.10035925,0,0
217,"109 HWY 52 E.,SUITE A ,PORTLAND,TN,37148",1,0,0,165,36.58647654,-86.5864459,0,0
218,"109 LAND OAK RD,KNOXVILLE,TN,37922",0,0,1,93,35.90431013,-84.1288679,0,0
219,"109 LAND OAK ROAD,KNOXVILLE,TN,37922",1,0,0,93,35.90431013,-84.1288679,0,0
220,"10910 KINGSTON PIKE,STE 105 ,KNOXVILLE,TN,37934",1,0,0,93,35.89169081,-84.14541723,0,0
221,"1097 WESTON DR.,MT. JULIET,TN,37122",1,0,0,189,36.17769493,-86.48886562,0,0
222,"1099 POPLAR VIEW LANE NORTH,COLLIERVILLE,TN,38017",0,2,0,157,35.0488415,-89.6991672,0,0
223,"11 SECURITY DRIVE,JACKSON,TN,38305",1,0,0,113,35.69172763,-88.85359502,0,0
224,"110 CEDAR LN.,TULLAHOMA,TN,37388",1,0,0,51,35.34683822,-86.21997098,0,0
225,"110 FRANKLIN AVE N,FAYETTEVILLE,TN,37334",1,0,0,103,35.15247317,-86.5678931,0,0
226,"110 KAREN COVE,EADS,TN,38028",1,0,0,47,35.18312003,-89.63480939,0,0
227,"110 S. HASSON ST.,ROGERSVILLE,TN,37857",1,0,0,73,36.42006679,-82.9423141,0,0
228,"110 WINWOOD DR.,LEBANON,TN,37087",1,0,0,189,36.27277345,-86.27212999,0,0
229,"1100 D.B. TODD BLVD,NASHVILLE,TN,37208",1,0,0,37,36.17778251,-86.8078392,0,0
230,"1100 NEAL ST.,SUITE A ,COOKEVILLE,TN,38501",1,0,0,141,36.22815193,-85.538425,0,0
231,"1100 POPLAR VIEW LANE NORTH,STE 1 ,MEMPHIS,TN,38017",1,0,0,157,35.0491795,-89.6990909,0,0
232,"1100 POPLAR VIEW LANE, NORTH,SUITE 1 ,COLLIERVILLE,TN,38017",0,0,1,157,35.0492014,-89.6991027,0,0
233,"1101 JOHN A DENIE RD ,-,MEMPHIS,TN,38122",0,0,1,157,35.1561202,-89.8644192,0,0
234,"1101 JOHN A. DENIE RD,MEMPHIS,TN,38134",1,0,0,157,35.1561202,-89.8644192,0,0
235,"1101 NASHVILLE PIKE, STE 110,GALLATIN,TN,37066",1,0,0,165,36.37536916,-86.47412268,0,0
236,"1103 CALLAHAN DR ,-,KNOXVILLE,TN,37912",1,0,0,93,36.00754985,-83.98487453,0,0
237,"1103 CALLAHAN DRIVE,KNOXVILLE,TN,37912",1,1,0,93,36.00754985,-83.98487453,0,0
238,"1104 EAST CHURCH STREET,GREENEVILLE,TN,37745",1,0,0,59,36.27440522,-82.82387925,0,0
239,"1105 WEST STONE DR #1,KINGSPORT,TN,37660",1,0,0,163,36.52908045,-82.57452839,0,0
240,"1105 WEST STONE DRIVE #5,KINGSPORT,TN,37660",1,0,0,163,36.52908045,-82.57452839,0,0
241,"1105 WEST STONE DRIVE ,-,KINGSPORT,TN,37660",1,0,0,163,36.52908045,-82.57452839,0,0
242,"1106 GLENNHILL LANE,SEVIERVILLE,TN,37862",2,0,0,155,35.8300035,-83.5380562,0,0
243,"1108 HALLE PARK CIR,COLLIERVILLE,TN,38017",1,0,0,157,35.0540529,-89.6980588,0,0
244,"1108 WHITEHALL STREET,JACKSON,TN,38301",1,0,0,113,35.58602614,-88.85281804,0,0
245,"1109 N EASTMAN ROAD,KINGSPORT,TN,37664",1,0,0,163,36.53028842,-82.53173094,0,0
246,"11092 HWY 51 ,-,ATOKA,TN,38004",1,0,0,167,35.41882249,-89.76758213,0,0
247,"111 BRUCE RD,GATLINBURG,TN,37738",1,0,0,155,35.67023723,-83.47480378,0,0
