idx,BOD_addr,general,pediatric,specialist,CensusCountyFips,Latitude,Longitude,med_indicator,chip_indicator
38,"100 SHAWAN ROAD #64,-,COCKEYSVILLE,MD,21030.0",1,0,0,5,39.49191213,-76.66770005,0,0
39,"100 SHAWAN ROAD - UNIT 504,-,HUNT VALLEY,MD,21030.0",1,0,0,5,39.49191213,-76.66770005,0,0
40,"100 SHAWAN ROAD,-,HUNT VALLEY,MD,21030.0",0,0,1,5,39.49191213,-76.66770005,0,0
41,"100 SHAWAN ROAD,APARTMENT 432,HUNT VALLEY,MD,21030.0",0,1,0,5,39.49191213,-76.66770005,0,0
42,"1000 CAPISTRANO COURT #201,-,FREDERICK,MD,21703.0",1,0,0,21,39.4055477,-77.4441308,0,0
43,"1000 CENTURY PLAZA-SUITE 100,-,COLUMBIA,MD,21044.0",1,0,0,27,39.21033777,-76.88384787,0,0
44,"1000 SPA ROAD #103,-,ANNAPOLIS,MD,21403.0",1,0,0,3,38.94225993,-76.48944689,0,0
45,"10000 FALLS ROAD - SUITE 214,-,POTOMAC,MD,20854.0",1,0,0,31,39.03372289,-77.22047634,0,0
46,"10000 FALLS ROAD- SUITE #301,-,POTOMAC,MD,20854.0",1,0,0,31,39.03372289,-77.22047634,0,0
47,"10000 TOWN CENTER AVE., APT.419,-,COLUMBIA,MD,21044.0",1,0,0,27,39.2140061,-76.8659241,0,0
48,"10000 TOWN CENTER AVENUE #440,-,COLUMBIA,MD,21044.0",1,0,0,27,39.2140061,-76.8659241,0,0
49,"10004 IRON GATE ROAD,-,POTOMAC,MD,20854.0",0,0,1,31,39.0200043,-77.1980591,0,0
50,"10006 FALLS ROAD,-,POTOMAC,MD,20854.0",1,0,0,31,39.03372289,-77.22047634,0,0
51,"1001 CROMWELL BRIDGE ROAD,SUITE 314,TOWSON,MD,21286.0",1,0,0,5,39.3994336,-76.5759932,0,0
52,"10010 OLD GEORGETOWN ROAD,-,BETHESDA,MD,20814.0",1,0,0,31,39.0204123,-77.1224725,0,0
53,"10010 REISTERTOWN RD,STE. 60,OWINGS MILLS,MD,21117.0",1,0,0,5,39.42711666,-76.77713379,0,0
54,"10014 SINNOTT DRIVE,-,BETHESDA,MD,20817.0",1,0,0,31,38.9981536,-77.14861605,0,0
55,"10019 REISTERSTOWN ROAD,SUITE 101,OWINGS MILLS,MD,21117.0",1,0,0,5,39.42711666,-76.77713379,0,0
56,"1002 S. KENWOOD AVENUE,-,BALTIMORE,MD,21224.0",1,0,0,510,39.27497326,-76.54231358,0,0
57,"10020 SOUTHERN MD BLVD-STE 201B,-,DUNKIRK,MD,20754.0",0,0,1,9,38.73661234,-76.65281627,0,0
58,"10025 GOVERNOR WARFIELD PARKWAY,SUITE 217,COLUMBIA,MD,21044.0",1,0,0,27,39.2195223,-76.8598862,0,0
59,"1003 NORTH POINT BOULEVARD,SUITE 601,BALTIMORE,MD,21224.0",1,0,0,510,39.27497326,-76.54231358,0,0
60,"1003 WAGNER RD.,-,BALTIMORE,MD,21204.0",1,0,0,5,39.3910524,-76.63593099,0,0
61,"10045 BALTIMORE NATIONAL PIKE,SUITE A-1,ELLICOTT CITY,MD,21042.0",1,0,0,27,39.2778013,-76.8594991,0,0
62,"10046 MOSS GATE COURT,-,ELLICOTT CITY,MD,21042.0",1,0,0,27,39.27032407,-76.89278752,0,0
63,"1005 VINEYARD HILL ROAD,-,CATONSVILLE,MD,21228.0",1,0,0,5,39.2461167,-76.73517,0,0
64,"10055 ROWAN LANE,-,LAUREL,MD,20723.0",2,0,0,27,39.13693043,-76.86662901,0,0
65,"1006 DULANEY VALLEY RD,-,TOWSON,MD,21204.0",1,0,0,5,39.4099037,-76.601095,0,0
66,"1006 INGLESIDE AVENUE,-,BALTIMORE,MD,21228.0",0,0,1,5,39.2911316,-76.731065,0,0
67,"1006 INGLESIDE AVENUE,-,CATONSVILLE,MD,21228.0",0,0,1,5,39.2911316,-76.731065,0,0
68,"10064 WHITWORTH WAY,-,ELLICOTT CITY,MD,21042.0",0,0,1,27,39.257739,-76.8616641,0,0
69,"1007 RIVERSIDE AVENUE,-,BALTIMORE,MD,21230.0",1,0,0,510,39.278299,-76.6089493,0,0
70,"1007 S. BEECHFIELD AVE.,-,BALTIMORE,MD,21229.0",1,0,0,5,39.2656926,-76.6890792,0,0
71,"1008 HERITAGE FIELDS AVENUE,-,ROCKVILLE,MD,20850.0",1,0,0,31,39.1141305,-77.1803755,0,0
72,"10085 RED RUN BLVD.- SUITE #407,-,OWINGS MILLS,MD,21117.0",1,0,0,5,39.42711666,-76.77713379,0,0
73,"1009 FREDERICK ROAD,-,CATONSVILLE,MD,21228.0",1,0,0,5,39.2702216,-76.7384322,0,0
74,"101 FORBES ST,SUITE 101,ANNAPOLIS,MD,21401.0",0,0,1,3,38.98825354,-76.50428328,0,0
75,"101 HENRY STOUPE WAY,-,CHESTER,MD,21619.0",0,0,1,35,38.9434126,-76.27596638,0,0
76,"101 LAKEFOREST BOULEVARD #101B,-,GAITHERSBURG,MD,20877.0",1,0,0,31,39.1503591,-77.2074585,0,0
77,"101 RIDGELY AVE, STE 20,-,ANNAPOLIS,MD,21401.0",1,0,0,3,38.9892131,-76.503471,0,0
78,"101 RIDGELY AVE, STE 22,-,ANNAPOLIS,MD,21401.0",2,0,0,3,38.9892131,-76.503471,0,0
79,"101 RIDGELY AVE., STE 12B,-,ANNAPOLIS,MD,21401.0",1,0,0,3,38.9892131,-76.503471,0,0
80,"101 RIDGELY AVEUE,SUITE 22A,ANNAPOLIS,MD,21401.0",1,0,0,3,38.9892131,-76.503471,0,0
81,"101 SOUTH SETON AVENUE,PO BOX 538,EMMITSBURG,MD,21727.0",1,0,0,21,39.68896805,-77.32720936,0,0
82,"101 W READ STREET,APT 609,BALTIMORE,MD,21201.0",1,0,0,510,39.29479445,-76.62222831,0,0
83,"101 W. CROSS STREET #300,-,BALTIMORE,MD,21230.0",1,0,0,510,39.26603873,-76.62089629,0,0
84,"10106 EDWARD AVENUE,-,BETHESDA,MD,20814.0",1,0,0,31,39.0217636,-77.1129307,0,0
85,"1011 COACHFIELD COURT,-,LUTHERVILLE TIMONIUM,MD,21093.0",1,0,0,5,39.43980014,-76.64085544,0,0
86,"10110 HOBSONS COURT,-,ELLICOTT CITY,MD,21042.0",0,0,1,27,39.27032407,-76.89278752,0,0
87,"10110 MOLECULAR  DRIVE #311,-,ROCKVILLE,MD,20850.0",1,0,0,31,39.0920195,-77.2100825,0,0
88,"10110 MOLECULAR DRIVE, SUITE 311,-,ROCKVILLE,MD,20850.0",1,0,0,31,39.0920195,-77.2100825,0,0
89,"10111 COLESVILLE RD - STE #110,-,SILVER SPRING,MD,20901.0",1,0,0,31,39.02142058,-77.0090958,0,0
90,"10111 GALSWORTHY PLACE,-,BETHESDA,MD,20817.0",1,0,0,31,39.0211699,-77.1501374,0,0
91,"10111 GALWORTHY PLACE,-,BETHESDA,MD,20817.0",0,0,1,31,38.9981536,-77.14861605,0,0
92,"10115 BALD HILL RD,-,BOWIE,MD,20721.0",1,1,0,33,38.9345344,-76.8297514,0,0
93,"10122 RIVER ROAD, STE. 210,-,POTOMAC,MD,20854.0",0,0,1,31,39.03372289,-77.22047634,0,0
94,"10128 CEDAR LANE,-,KENSINGTON,MD,20895.0",1,0,0,31,39.02674032,-77.07751661,0,0
95,"1013 HAVENCREST ST,-,ROCKVILLE,MD,20850.0",1,0,0,31,39.116559,-77.1736152,0,0
96,"10134 RIGGS ROAD,-,ADELPHI,MD,20783.0",1,0,0,33,38.99909122,-76.96878185,0,0
97,"1014 BEAUMONT AVENUE,-,BALTIMORE,MD,21212.0",1,0,0,510,39.36831256,-76.61508278,0,0
98,"1015 RIPLEY STREET,APARTMENT #403,SILVER SPRING,MD,20910.0",1,0,0,31,39.00226868,-77.03631503,0,0
99,"10151 YORK ROAD-SUITE 110,-,COCKEYSVILLE,MD,21030.0",1,0,0,5,39.49191213,-76.66770005,0,0
100,"10155 YORK ROAD SUITE 207,-,COCKEYSVILLE,MD,21030.0",1,0,0,5,39.49191213,-76.66770005,0,0
101,"1017 GENERALS HIGHWAY,-,CROWNSVILLE,MD,21032.0",1,0,0,3,39.0540578,-76.6196777,0,0
102,"102 8TH. STREET,-,POCOMOKE CITY,MD,21851.0",1,0,0,47,38.07935805,-75.54301255,0,0
103,"102 EVON COURT,-,SEVERNA PARK,MD,21146.0",1,0,0,3,39.0775702,-76.556671,0,0
104,"10201 GRAND CENTRAL AVENUE,APARTMENT 311,OWINGS MILLS,MD,21117.0",1,0,0,5,39.42711666,-76.77713379,0,0
105,"10201 WASHINGTON BLVD., APT 326,-,GAITHERSBURG,MD,20878.0",1,0,0,31,39.1212311,-77.2052346,0,0
106,"10203 TANAGER LANE,-,COLUMBIA,MD,21044.0",1,0,0,27,39.1933059,-76.8683857,0,0
107,"10205 JUNIPER DR,-,BOWIE,MD,20721.0",1,0,0,33,38.9138729,-76.8313209,0,0
108,"1021 LIGHT STREET,-,BALTIMORE,MD,21230.0",1,0,0,510,39.26603873,-76.62089629,0,0
109,"10215 FERNWOOD ROAD - SUITE #415,-,BETHESDA,MD,20817.0",1,0,0,31,39.0236653,-77.1346095,0,0
110,"10215 FERNWOOD ROAD - SUITE #601,SUITE 601,BETHESDA,MD,20817.0",0,0,1,31,39.0236653,-77.1346095,0,0
111,"10217 GLEN ROAD,-,POTOMAC,MD,20854.0",0,0,1,31,39.03372289,-77.22047634,0,0
112,"10224 OLD NATIONAL PIKE,-,HAGERSTOWN,MD,21740.0",1,0,0,43,39.59570508,-77.70060466,0,0
113,"10230 NEW HAMPSHIRE AVE,STE 101,SILVER SPRING,MD,20903.0",1,0,0,31,39.020586,-76.98123532,0,0
114,"10230 NEW HAMPSHIRE AVENUE,SUITE 330,SILVER SPRING,MD,20903.0",1,0,0,31,39.020586,-76.98123532,0,0
115,"10257 GREEN HOLLY TERRACE,-,SILVER SPRING,MD,20902.0",1,0,0,31,39.04375263,-77.04214738,0,0
116,"10264 LAKE ARBOR WAY,-,MITCHELLVILLE,MD,20721.0",0,0,1,33,38.9067889,-76.8285871,0,0
117,"10270 LAKE ARBOR WAY,-,MITCHELLVILLE,MD,20721.0",1,0,0,33,38.9069336,-76.8284881,0,0
118,"10271 GREEN HOLLY TERRACE,-,SILVER SPRING,MD,20902.0",1,0,0,31,39.04375263,-77.04214738,0,0
119,"10274 LAKE ARBOR WAY, STE 203,-,MITCHELLVILLE,MD,20721.0",1,0,0,33,38.9070275,-76.8284258,0,0
120,"103 SUDBROOK LANE,SUITE #1,PIKESVILLE,MD,21208.0",1,0,0,5,39.3729267,-76.7245831,0,0
121,"1030 N CHARLES STREET-STE 302,-,BALTIMORE,MD,21201.0",1,0,0,510,39.3020965,-76.6164068,0,0
122,"10301 GEORGIA AVE, STE 307,-,SILVER SPRING,MD,20902.0",1,0,0,31,39.04375263,-77.04214738,0,0
123,"10301 GEORGIA AVENUE, STE. 207,-,SILVER SPRING,MD,20902.0",1,0,0,31,39.04375263,-77.04214738,0,0
124,"10301 STRATHMORE HALL STREET #210,-,ROCKVILLE,MD,20852.0",1,0,0,31,39.0268235,-77.1018122,0,0
125,"10304 ROYAL ROAD,-,SILVER SPRING,MD,20903.0",1,0,0,31,39.020586,-76.98123532,0,0
126,"1031 OLD COUNTY ROAD,-,SEVERNA PARK,MD,21146.0",1,0,0,3,39.0775702,-76.556671,0,0
127,"10313 GEORGIA  AVENUE - SUITE #205,-,SILVER SPRING,MD,20902.0",1,0,0,31,39.04375263,-77.04214738,0,0
128,"10313 GEORGIA  AVENUE,SUITE 103,SILVER SPRING,MD,20902.0",1,0,0,31,39.04375263,-77.04214738,0,0
129,"10313 GEORGIA AVENUE - SUITE #103,-,WHEATON,MD,20902.0",1,0,0,31,39.04375263,-77.04214738,0,0
130,"10313 GEORGIA AVENUE - SUITE 304,-,SILVER SPRING,MD,20902.0",1,0,0,31,39.04375263,-77.04214738,0,0
131,"10315 LLOYD RD.,-,POTOMAC,MD,20854.0",0,0,1,31,39.03372289,-77.22047634,0,0
132,"10315 LLOYD ROAD,-,POTOMAC,MD,20854.0",0,0,1,31,39.03372289,-77.22047634,0,0
133,"10320 HOLLY HILL PL,-,POTOMAC,MD,20854.0",1,0,0,31,39.03372289,-77.22047634,0,0
134,"1035 DOWNTON ROAD,-,HALETHORPE,MD,21227.0",1,0,0,5,39.2404925,-76.704579,0,0
135,"10359 COREY COURT,-,WALDORF,MD,20603.0",1,0,0,17,38.62938629,-76.97694304,0,0
136,"1036 CORBETT ROAD,-,MONKTON,MD,21111.0",1,0,0,5,39.5704764,-76.6424849,0,0
137,"1038 NATIONAL HIGHWAY,-,LAVALE,MD,21502.0",1,0,0,1,39.6414394,-78.8249322,0,0
138,"10380 OLD COLUMBIA ROAD - SUITE #102,-,COLUMBIA,MD,21046.0",1,0,0,27,39.1788621,-76.8739843,0,0
139,"10380 OLD COLUMBIA ROAD - SUITE 102,-,COLUMBIA,MD,21046.0",1,0,0,27,39.1788621,-76.8739843,0,0
140,"1039 SAINT PAUL STREET,-,BALTIMORE,MD,21202.0",1,0,0,510,39.302268,-76.6140197,0,0
141,"104 BEACON POINT COURT,-,JOPPA,MD,21085.0",1,0,0,25,39.4104274,-76.3629868,0,0
142,"104 FORBES ST, STE 104,-,ANNAPOLIS,MD,21401.0",1,0,0,3,38.9887091,-76.5042771,0,0
143,"104 FORBES ST, SUITE 204,-,ANNAPOLIS,MD,21401.0",1,0,0,3,38.9887091,-76.5042771,0,0
144,"104 FORBES ST,SUITE 101,ANNAPOLIS,MD,21401.0",0,0,1,3,38.9887091,-76.5042771,0,0
145,"104 FORBES ST., STE. 104,-,ANNAPOLIS,MD,21401.0",1,0,0,3,38.9887091,-76.5042771,0,0
146,"104 FORBES STREET - SUITE #107,-,ANNAPOLIS,MD,21401.0",0,0,1,3,38.9887091,-76.5042771,0,0
147,"104 MCKENDREE AVENUE,-,ANNAPOLIS,MD,21401.0",1,0,0,3,38.9760542,-76.5146215,0,0
148,"104 MILFORD STREET,-,SALISBURY,MD,21804.0",1,0,1,45,38.33827569,-75.60038823,0,0
149,"10400 RIDGELAND RD, STE 6,-,COCKEYSVILLE,MD,21030.0",1,0,0,5,39.4722555,-76.6206637,0,0
150,"10400 STRATHMORE  PARK  CT. #101,-,ROCKVILLE,MD,20852.0",1,0,0,31,39.0277007,-77.1008286,0,0
151,"10401 GEORGIA AVE,-,SILVER SPRING,MD,20902.0",1,0,0,31,39.04375263,-77.04214738,0,0
152,"10401 NEW HAMPSHIRE AVENUE,-,SILVER SPRING,MD,20903.0",2,0,0,31,39.020586,-76.98123532,0,0
153,"10401 OLD GEORGETOWN RD, STE 200,-,BETHESDA,MD,20814.0",1,0,0,31,39.0265217,-77.1249486,0,0
154,"10401 OLD GEORGETOWN RD,STE 303,BETHESDA,MD,20814.0",0,0,1,31,39.0265217,-77.1249486,0,0
155,"10401 OLD GEORGETOWN RD-#301,-,BETHESDA,MD,20814.0",2,0,0,31,39.0265217,-77.1249486,0,0
156,"10401 OLD GEORGETOWN RD/. STE 103,-,BETHESDA,MD,20814.0",1,0,0,31,39.00487663,-77.10200799,0,0
157,"10401 OLD GEORGETOWN ROAD #106,-,BETHESDA,MD,20814.0",1,0,0,31,39.0265217,-77.1249486,0,0
158,"10401 OLD GEORGETOWN ROAD,SUITE #200,BETHESDA,MD,20816.0",1,0,0,31,39.0265217,-77.1249486,0,0
159,"10401 OLD GEORGETOWN ROAD,SUITE #204,BETHESDA,MD,20814.0",1,0,0,31,39.0265217,-77.1249486,0,0
160,"10401 OLD GEORGETOWN ROAD,SUITE #403,BETHESDA,MD,20814.0",0,1,0,31,39.0265217,-77.1249486,0,0
161,"10401 OLD GEORGETOWN ROAD,SUITE 106,BETHESDA,MD,20814.0",0,0,1,31,39.0265217,-77.1249486,0,0
162,"10401 OLD GEORGETOWN ROAD,SUITE 401,BETHESDA,MD,20814.0",0,0,1,31,39.0265217,-77.1249486,0,0
163,"10401 OLD GEORGETOWN ROAD,SUITE 403,BETHESDA,MD,20814.0",0,1,0,31,39.0265217,-77.1249486,0,0
164,"10405 SNOWDEN ROAD,-,LAUREL,MD,20708.0",1,0,0,33,39.0547971,-76.8255608,0,0
165,"10407 OVERGATE PLACE,-,POTOMAC,MD,20854.0",1,0,0,31,39.0793334,-77.2142282,0,0
166,"10407 STEVENSON ROAD,-,STEVENSON,MD,21153.0",1,0,0,5,39.4112035,-76.7126148,0,0
167,"10408 BROADFIELD COURT,-,POTOMAC,MD,20854.0",0,0,1,31,39.0773226,-77.216237,0,0
168,"1041 RIVERSIDE AVE,-,BALTIMORE,MD,21230.0",1,0,0,510,39.2776357,-76.6088526,0,0
169,"1041 RIVERSIDE AVENUE,-,BALTIMORE,MD,21230.0",1,0,0,510,39.2776357,-76.6088526,0,0
170,"10411 FERNWOOD ROAD,-,BETHESDA,MD,20817.0",1,0,0,31,39.0259731,-77.1371696,0,0
171,"10412 FLORAL DRIVE,-,ADELPHI,MD,20783.0",1,0,0,33,39.02502935,-76.96170715,0,0
172,"10412 GREY FOX RD.,-,POTOMAC,MD,20854.0",1,0,0,31,39.0587822,-77.2126732,0,0
173,"10414 FLOWERFIELD WAY,-,POTOMAC,MD,20854.0",1,0,0,31,39.0785875,-77.2152017,0,0
174,"10418 POPKINS COURT,-,WOODSTOCK,MD,21163.0",1,0,0,27,39.3060959,-76.875892,0,0
175,"10423 MONTROSE AVENUE, #304,#304,BETHESDA,MD,20814.0",1,0,0,31,39.0272206,-77.0994258,0,0
176,"1043 S. BAYLIS STREET,-,BALTIMORE,MD,21224.0",1,0,0,510,39.27497326,-76.54231358,0,0
177,"105 E MAIN STREET,-,THURMONT,MD,21788.0",1,0,0,21,39.59280329,-77.41914975,0,0
178,"105 EAST MAIN ST-PO BX 176,-,THURMONT,MD,21788.0",1,0,0,21,39.59280329,-77.41914975,0,0
179,"105 W EDMONSTON DRIVE,-,ROCKVILLE,MD,20852.0",1,0,0,31,39.0732195,-77.1375619,0,0
180,"10504 BIRDIE LANE,-,UPPER MARLBORO,MD,20774.0",1,0,0,33,38.87527467,-76.77388448,0,0
181,"10507 BEECHKNOLL LANE,-,POTOMAC,MD,20854.0",1,0,0,31,39.0783482,-77.2167846,0,0
182,"10520 MACARTHUR BOULEVARD,-,POTOMAC,MD,20854.0",1,0,0,31,38.9790226,-77.2185383,0,0
183,"10526 DORCHESTER WAY,-,WOODSTOCK,MD,21163.0",1,0,0,27,39.3095066,-76.8772159,0,0
184,"10533 TUCKERMAN HEIGHTS CIRCLE,-,NORTH BETHESDA,MD,20852.0",1,0,0,31,39.02984655,-77.11035723,0,0
185,"10559 MACARTHUR BOULEVARD,-,POTOMAC,MD,20854.0",1,0,0,31,38.9809305,-77.2202468,0,0
186,"106 E PADONIA ROAD,-,TIMONIUM,MD,21093.0",1,0,0,5,39.43980014,-76.64085544,0,0
187,"106 MILFORD STREET - SUITE 106,-,SALISBURY,MD,21804.0",1,0,0,45,38.33828288,-75.60042667,0,0
188,"106 MILFORD STREET - SUITE 502,-,SALISBURY,MD,21804.0",1,0,0,45,38.33828288,-75.60042667,0,0
189,"106 OAKWAY STREET,-,CAMBRIDGE,MD,21613.0",1,0,0,19,38.50220651,-76.08341261,0,0
190,"106 OLD COURT ROAD - SUITE 201,-,BALTIMORE,MD,21208.0",0,0,1,5,39.38486561,-76.72433896,0,0
191,"106 TROUTBECK COURT,-,TIMONIUM,MD,21093.0",1,0,0,5,39.4355692,-76.6540043,0,0
192,"10600 YORK ROAD - SUITE 105,-,COCKEYSVILLE,MD,21030.0",1,0,1,5,39.49191213,-76.66770005,0,0
193,"10605 CONCORD ST - STE 200,-,KENSINGTON,MD,20895.0",0,0,1,31,39.0304517,-77.074162,0,0
194,"10607 VANTAGE COURT,-,POTOMAC,MD,20854.0",1,0,0,31,39.0293672,-77.1786506,0,0
195,"10607 WOODSDALE DRIVE,-,SILVER SPRING,MD,20901.0",1,0,0,31,39.02142058,-77.0090958,0,0
196,"10608 CARTER WAY,-,HAGERSTOWN,MD,21742.0",1,0,0,43,39.60652698,-77.61300617,0,0
197,"10621 GRAMERCY PL,UNIT 229,COLUMBIA,MD,21044.0",1,0,0,27,39.2121896,-76.8671589,0,0
198,"10621 WHITEROCK CT,-,LAUREL,MD,20723.0",1,0,0,27,39.1434037,-76.8780962,0,0
199,"10630 LITTLE PATUXENT PARKWAY,SUITE 104,COLUMBIA,MD,21044.0",1,0,0,27,39.2143771,-76.870868,0,0
200,"10632 LITTLE PATUXENT PARKWAY,SUITE 337,COLUMBIA,MD,21044.0",0,1,0,27,39.2145918,-76.8716381,0,0
201,"10633 WARBURTON CT.,-,ELLICOTT CITY,MD,21042.0",1,0,0,27,39.2812489,-76.8796656,0,0
202,"10634 PINEY ISLAND DRIVE,-,BISHOPVILLE,MD,21813.0",1,0,0,47,38.42627637,-75.1636964,0,0
203,"10646 RIVER ROAD,-,DENTON,MD,21629.0",1,0,0,11,38.86271319,-75.82796204,0,0
204,"10650 HILLINGTON RD.,-,WOODSTOCK,MD,21163.0",1,0,0,27,39.3103987,-76.8863166,0,0
205,"10656 BISHOPVILLE ROAD,PO BOX 199,BISHOPVILLE,MD,21813.0",1,0,0,47,38.44311947,-75.19354673,0,0
206,"10696 QUARTERSTAFF ROAD,-,COLUMBIA,MD,21044.0",1,0,0,27,39.1888575,-76.886227,0,0
207,"107 MARGARET DRIVE,-,STEVENSVILLE,MD,21666.0",1,0,0,35,38.88244063,-76.34309174,0,0
208,"107 W SARATOGA STREET,-,BALTIMORE,MD,21201.0",1,0,0,510,39.2928159,-76.6169426,0,0
209,"1070 GRAND OAK WAY,-,ROCKVILLE,MD,20852.0",1,0,0,31,39.0695443,-77.1555962,0,0
210,"10706 REISTERSTOWN ROAD - STE 5,-,OWINGS MILLS,MD,21117.0",0,0,1,5,39.42711666,-76.77713379,0,0
211,"10708 CLERMONT AVENUE #65,-,GARRETT PARK,MD,20896.0",1,0,0,31,39.03619772,-77.09341853,0,0
212,"10710 CHARTER DRIVE - SUITE 330,-,COLUMBIA,MD,21044.0",1,0,0,27,39.2136396,-76.882382,0,0
213,"10710 LOMBARDY ROAD,-,SILVER SPRING,MD,20901.0",1,0,0,31,39.02142058,-77.0090958,0,0
214,"10715 DOWNSVILLE PIKE,-,HAGERSTOWN,MD,21740.0",1,0,0,43,39.60756863,-77.75371053,0,0
215,"10715 DOWNSVILLE PIKE,SUITE 104,HAGERSTOWN,MD,21740.0",1,0,0,43,39.60756863,-77.75371053,0,0
216,"10731 BRIDLEREIN TERRACE,-,COLUMBIA,MD,21044.0",0,1,0,27,39.2098373,-76.8816147,0,0
217,"10740 RIVER ROAD,-,POTOMAC,MD,20854.0",1,0,0,31,39.03372289,-77.22047634,0,0
218,"10741 BIRMINGHAM WAY,-,WOODSTOCK,MD,21163.0",1,0,0,27,39.3068962,-76.887975,0,0
