idx,BOD_addr,general,pediatric,specialist,CensusCountyFips,Latitude,Longitude,med_indicator,chip_indicator
35,"1002 JARVIS COURT,-,MCLEAN,VA,22101",1,0,0,59,38.9488905,-77.1648124,0,0
36,"10021 BALLS FORD, SUITE 100,-,MANASSAS,VA,20109",1,0,0,153,38.79295337,-77.52658083,0,0
37,"10032 MEADOW POND DRIVE,-,MECHANICSVILLE,VA,23116",1,0,0,85,37.67643365,-77.41001452,0,0
38,"10032 WILLOW RIDGE WAY,-,SPOTSYLVANIA,VA,22553",1,0,0,177,38.2366862,-77.602992,0,0
39,"10040 JEFFERSON DAVIS HIGHWAY,STE 112,FREDERICKSBURG,VA,22407",1,0,0,177,38.2246378,-77.5067093,0,0
40,"10044 BLAKE LN,-,OAKTON,VA,22124",1,0,0,59,38.89056717,-77.33027248,0,0
41,"1005 N GLEBE RD.,SUITE 480,ARLINGTON,VA,22201",1,0,0,13,38.88656606,-77.0952494,0,0
42,"10059 CHESTNUT WOOD LN,-,BURKE,VA,22015",1,0,0,59,38.7885856,-77.2928388,0,0
43,"1006 PUMP ROAD, STE 101,SUITE 101,RICHMOND,VA,23238",1,0,0,87,37.59593174,-77.60733557,0,0
44,"1008 HAYRAKE LANE,-,CHARLOTTESVILLE,VA,22903",1,0,0,3,38.00705741,-78.59929376,0,0
45,"1009 CROWDER DR,-,MIDLOTHIAN,VA,23113",1,0,0,41,37.5035656,-77.65096371,0,0
46,"1009 CROWDER ROAD,-,MIDLOTHIAN,VA,23113",1,0,0,41,37.53841103,-77.67760106,0,0
47,"10090 MAIN ST.,-,FAIRFAX,VA,22031-3486",1,0,0,600,38.84392276,-77.29379834,0,0
48,"10090 MAIN STREET #201,-,FAIRFAX,VA,22031",1,0,0,59,38.8600441,-77.26000493,0,0
49,"101 CLEVELAND AVE,SUITE E-5,MARTINSVILLE,VA,24112",1,0,0,690,36.6865002,-79.8672559,0,0
50,"101 CLEVELAND AVE., #6,-,MARTINSVILLE,VA,24112",1,0,0,690,36.6865002,-79.8672559,0,0
51,"101 COWARDIN AVE,SUITE 303,RICHMOND,VA,23224",1,0,0,760,37.5194467,-77.4489294,0,0
52,"101 HEARTLAND COURT,-,DAYTON,VA,22821",1,0,0,165,38.41154816,-78.94987628,0,0
53,"101 N. 14TH AVENUE,-,HOPEWELL,VA,23860",1,0,0,149,37.27988689,-77.21725357,0,0
54,"101 WEST BROAD STREET, #510,-,FALLS CHURCH,VA,22046",1,0,0,610,38.88715119,-77.18076503,0,0
55,"10108 KRAUSE RD,SUITE 102,CHESTERFIELD,VA,23832",1,0,0,41,37.3946971,-77.59219093,0,0
56,"1011 EATON DR,-,MCLEAN,VA,22102",1,0,0,59,38.94808166,-77.22789259,0,0
57,"1011 W. LITTLE CREEK ROAD SUITE A,-,NORFOLK,VA,23505",1,0,0,710,36.91614848,-76.29344668,0,0
58,"1011 W. LITTLE CREEK ROAD,-,NORFOLK,VA,23505-1997",0,0,1,710,36.91614848,-76.29344668,0,0
59,"1012 N. HIGHLAND ST,SUITE 130B-S,ARLINGTON,VA,22201",1,0,0,13,38.8848246,-77.0947805,0,0
60,"1012 N. HIGHLAND STREET, SUITE 130B-S,-,ARLINGTON,VA,22201",1,0,0,13,38.8848246,-77.0947805,0,0
61,"10120 W BROAD ST STE I,-,GLEN ALLEN,VA,23060",1,0,0,87,37.65986622,-77.53338996,0,0
62,"10120 WEST BROAD ST.,SUITE L,GLEN ALLEN,VA,23060",1,0,0,87,37.65986622,-77.53338996,0,0
63,"10120 WEST BROAD STREET,SUITE I,GLEN ALLEN,VA,23060",1,0,0,87,37.65986622,-77.53338996,0,0
64,"10123 CHESTNUT GROVE TERRACE,-,MECHANICSVILLE,VA,23116",2,0,0,85,37.68277924,-77.41334305,0,0
65,"10124 W BROAD ST STE#Q,-,GLEN ALLEN,VA,23060",1,0,0,87,37.65986622,-77.53338996,0,0
66,"10128 BROOK RD.,-,GLEN ALLEN,VA,23059",1,0,0,85,37.70488915,-77.56241697,0,0
67,"1013 UNIVERSITY BLVD.,-,SUFFOLK,VA,23435",1,0,0,800,36.84335139,-76.47636661,0,0
68,"10135 COLVIN RUN RD,-,GREAT FALLS,VA,22066",1,0,0,59,39.00893362,-77.30029613,0,0
69,"10135 COLVIN RUN ROAD,SUITE 230,GREAT FALLS,VA,22066",1,0,0,59,39.00893362,-77.30029613,0,0
70,"1014 RESERVOIR ST., SUITE B,-,HARRISONBURG,VA,22801",1,0,0,660,38.44038126,-78.85673174,0,0
71,"10149 BON AIR CREST DRIVE,-,NORTH CHESTERFIELD,VA,23235",1,0,0,41,37.51215337,-77.58081452,0,0
72,"10160 SUPERIOR WAY,-,AMELIA COURT HOUSE,VA,23002",2,0,0,7,37.3507085,-77.96878913,0,0
73,"10170 STAPLES MILL RD,SUITE A,GLEN ALLEN,VA,23060",1,0,0,87,37.65986622,-77.53338996,0,0
74,"1018 N. MADISON STREET,-,ARLINGTON,VA,22205",1,0,0,13,38.8799154,-77.1431556,0,0
75,"102 BRIDGEWATER CT,-,DANVILLE,VA,24541",1,0,0,590,36.5843421,-79.4633099,0,0
76,"102 ELDEN ST STE 19,-,HERNDON,VA,20170",0,0,1,59,38.9668353,-77.3664681,0,0
77,"102 ELDEN ST,15,HERNDON,VA,20170",1,0,0,59,38.9668353,-77.3664681,0,0
78,"102 ELDEN ST., STE. 20,-,HERNDON,VA,20170",1,0,0,59,38.9668353,-77.3664681,0,0
79,"102 HEATHER WAY APT.E,-,YORKTOWN,VA,23693",1,0,0,199,37.12557637,-76.44686065,0,0
80,"102 SALLY'S WAY,-,YORKTOWN,VA,23692",1,0,0,199,37.19129279,-76.45732919,0,0
81,"102 W. WASHINGTON ST,-,REMINGTON,VA,22734",1,0,0,61,38.5357373,-77.8079068,0,0
82,"102 WESTERN AVENUE,-,SUFFOLK,VA,23434",1,0,0,800,36.7367123,-76.5827223,0,0
83,"1020 ELDEN STREET,SUITE 106,HERNDON,VA,20170",1,0,0,59,38.9681249,-77.3959255,0,0
84,"10200 THREE CHOPT RD.,SUITE B,HENRICO,VA,23233",1,0,0,87,37.6317771,-77.5776229,0,0
85,"1021 AYLOR RD,-,STEPHENS CITY,VA,22655",2,0,0,69,39.06534444,-78.21439943,0,0
86,"1021 E MAIN STREET,SUITE A,PURCELLVILLE,VA,20132",0,0,1,107,39.16776674,-77.72708026,0,0
87,"1021 N GARFIELD ST,-,ARLINGTON,VA,22201",1,0,0,13,38.8856911,-77.0935938,0,0
88,"1021 TOPPIN BLVD,-,HARRISONBURG,VA,22801",0,0,1,165,38.40495906,-78.87700876,0,0
89,"10212 STAPLES MILL ROAD,-,GLEN ALLEN,VA,23060",3,0,2,87,37.65986622,-77.53338996,0,0
90,"1022 E STUART DRIVE SUITE E,-,GALAX,VA,24333",1,0,0,640,36.683716,-80.8916962,0,0
91,"1025 AVON COURT,-,COLONIAL HEIGHTS,VA,23834",1,0,0,41,37.28974953,-77.40365144,0,0
92,"1025 N FILLMORE ST,SUITE A,ARLINGTON,VA,22201",1,0,0,13,38.8855717,-77.0925545,0,0
93,"1025 N FILLMORE ST.,SUITE A,ARLINGTON,VA,22201",1,0,0,13,38.8855717,-77.0925545,0,0
94,"1025 N FILLMORE STREET,SUITE C,ARLINGTON,VA,22201",1,0,0,13,38.8855717,-77.0925545,0,0
95,"1025 N. FILLMORE ST.,SUITE C,ARLINGTON,VA,22201",1,0,0,13,38.8855717,-77.0925545,0,0
96,"1025 SENECA RD. STE.# B,-,GREAT FALLS,VA,22066",1,0,0,59,39.00893362,-77.30029613,0,0
97,"1028 OLD HOMESTEAD LANE,-,VIRGINIA BEACH,VA,23452",1,0,0,810,36.84648334,-76.09257224,0,0
98,"10280 GREENSPIRE DRIVE,-,OAKTON,VA,22124",1,0,0,59,38.8785284,-77.3015,0,0
99,"103 BULIFANTS BLVD.,SUITE B,WILLIAMSBURG,VA,23188",1,0,0,199,37.33434933,-76.73443162,0,0
100,"103 COLLEGE STREET,-,LA CROSSE,VA,23950",1,0,0,117,36.66131022,-78.07537424,0,0
101,"103 E BROAD STREET,-,BLACKSTONE,VA,23824",1,0,0,135,37.08969444,-77.96731643,0,0
102,"103 LINDEN SQUARE DR.,-,BRISTOL,VA,24202",0,0,1,520,36.6299578,-82.1296841,0,0
103,"103 W. BROAD ST.,STE. 601,FALLS CHURCH,VA,22046",0,0,1,610,38.88715119,-77.18076503,0,0
104,"103 WEST BROAD STREET SUITE 601,-,FALLS CHURCH,VA,22046",0,0,1,610,38.88715119,-77.18076503,0,0
105,"1031 STERLING RD SUITE 103,-,HERNDON,VA,20170",1,0,0,59,38.9685126,-77.396178,0,0
106,"10317 WEST BROAD STREET,-,GLEN ALLEN,VA,23060",1,0,0,87,37.65986622,-77.53338996,0,0
107,"1032 SMOKEY MOUNTAIN TRAIL,-,CHESAPEAKE,VA,23320",1,0,0,550,36.7518705,-76.2182658,0,0
108,"10320 MEMORY LANE,SUITE C,CHESTERFIELD,VA,23832",0,0,1,41,37.3946971,-77.59219093,0,0
109,"10322 IRON BRIDGE ROAD,-,CHESTER,VA,23831",1,0,0,41,37.37463146,-77.50369496,0,0
110,"10322 IRONBRIDGE RD,-,CHESTER,VA,23831",1,0,0,41,37.34535742,-77.44973077,0,0
111,"10331 MEMORY LANE,-,CHESTERFIELD,VA,23832",1,0,0,41,37.3946971,-77.59219093,0,0
112,"10398 BRISTOW CENTER DRIVE,-,BRISTOW,VA,20136",1,0,0,153,38.7325299,-77.5506805,0,0
113,"104 AMERICAN LEGION ROAD,-,CHESAPEAKE,VA,23321",0,0,1,550,36.8652637,-76.4009337,0,0
114,"104 BYPASS RD. SUITE, 202,-,WILLIAMSBURG,VA,23185",1,0,0,95,37.23510446,-76.70999197,0,0
115,"104 N. MAIN STREET,PO BOX 757,HOPEWELL,VA,23860",1,0,0,149,37.27988689,-77.21725357,0,0
116,"104 QUEENS CRESCENT,-,WILLIAMSBURG,VA,23185",1,0,0,95,37.23510446,-76.70999197,0,0
117,"104 SOUTH MOORELAND ROAD,-,RICHMOND,VA,23229",0,0,1,87,37.57594156,-77.59048429,0,0
118,"10401 WINDINGRIDGE CIRCLE,-,HENRICO,VA,23238",1,0,0,87,37.6110388,-77.6029856,0,0
119,"1041 GRACE HILL DRIVE,-,VIRGINIA BEACH,VA,23455",1,0,0,810,36.8933285,-76.14673824,0,0
120,"1043 OAKLAWN DRIVE, SUITE B,-,CULPEPER,VA,22701",1,0,0,47,38.46408471,-78.00454407,0,0
121,"1043 OAKLAWN DRIVE,SUITE B,CULPEPER,VA,22701",1,0,0,47,38.46408471,-78.00454407,0,0
122,"10442 PATTERSON AVE.,-,RICHMOND,VA,23238",0,0,1,87,37.59689373,-77.60408388,0,0
123,"10444 PATTERSON AVENUE,-,RICHMOND,VA,23238",1,0,0,87,37.59689576,-77.6041221,0,0
124,"10446 RIDGEFIELD PKW,-,RICHMOND,VA,23233",1,0,0,87,37.62021477,-77.61088533,0,0
125,"1045 CAMINO REAL S,-,VIRGINIA BEACH,VA,23456",1,0,0,810,36.73417029,-76.03599547,0,0
126,"10466 GEORGETOWN DR.,-,SPOTSYLVANIA,VA,22553",1,0,0,177,38.24551851,-77.52737518,0,0
127,"10466 GEORGETOWN DRIVE,-,SPOTSYLVANIA,VA,22553",1,0,0,177,38.24551851,-77.52737518,0,0
128,"1048 CHESTNUT HILL ROAD,-,LYNCHBURG,VA,24503",0,0,1,19,37.44531407,-79.28016211,0,0
129,"10482 SUDLEY MANOR DRIVE,-,MANASSAS,VA,20109",1,0,0,153,38.7891043,-77.5099334,0,0
130,"105 BREWHOUSE AVE.,-,WILLIAMSBURG,VA,23185-8616",1,0,0,830,37.25554271,-76.7119377,0,0
131,"105 CANDLEWOOD COURT,-,LYNCHBURG,VA,24502",1,0,0,680,37.3518652,-79.2295198,0,0
132,"105 DAVIS AVE S.W., UNIT F,-,LEESBURG,VA,20175",0,0,1,107,39.05929517,-77.6007184,0,0
133,"105 HOLDEN LANE,-,YORKTOWN,VA,23692",1,0,0,199,37.16509851,-76.45275063,0,0
134,"105 LEE STREET,-,ASHLAND,VA,23005",1,0,0,85,37.75954801,-77.48218766,0,0
135,"105 SAWTOOTH DR,-,STEPHENSON,VA,22656-1848",0,0,1,69,39.21885196,-78.08888122,0,0
136,"105 TERREBONNE ROAD,-,YORKTOWN,VA,23692",1,0,0,199,37.17555206,-76.47745114,0,0
137,"1050 N. HIGHLAND ST., # 220,-,ARLINGTON,VA,22201",0,0,1,13,38.8852899,-77.0948727,0,0
138,"1050 N. HIGHLAND ST., STE. 300,-,ARLINGTON,VA,22201",1,0,0,13,38.8852899,-77.0948727,0,0
139,"10500 ATLEE STATION ROAD,-,ASHLAND,VA,23005",3,0,0,85,37.69134245,-77.43980376,0,0
140,"10509-B BRADDOCK ROAD,-,FAIRFAX,VA,22032",1,0,0,59,38.82396396,-77.30858272,0,0
141,"1051 OAKLAWN DRIVE,-,CULPEPER,VA,22701",1,0,0,47,38.46425889,-78.0045647,0,0
142,"10514 RED MAPLE LANE,-,HENRICO,VA,23238",0,0,1,87,37.6103402,-77.6007802,0,0
143,"1052 GOVERNORS LN,-,FOREST,VA,24551",1,0,0,19,37.35601054,-79.3236756,0,0
144,"1052 VILLAGE HIGHWAY,-,RUSTBURG,VA,24588",1,0,0,31,37.26275603,-79.09687933,0,0
145,"10524 ROSEHAVEN STREET APT 105,-,FAIRFAX,VA,22030",1,0,0,59,38.874773,-77.3095494,0,0
146,"10525 BRADDOCK ROAD, #9A,-,FAIRFAX,VA,22032",1,0,0,59,38.8244139,-77.3123531,0,0
147,"10529 CRESTWOOD DR,,SUITE 103,MANASSAS,VA,20109",1,0,0,153,38.7788071,-77.5115191,0,0
148,"10529 CRESTWOOD DR,-,MANASSAS,VA,20109",1,0,0,153,38.7788071,-77.5115191,0,0
149,"10530 ROSEHAVEN ST STE 111,-,FAIRFAX,VA,22030",0,0,1,59,38.8736453,-77.3106159,0,0
150,"10530 ROSEHAVEN ST., STE. 111,-,FAIRFAX,VA,22030",1,0,0,59,38.8736453,-77.3106159,0,0
151,"10530 ROSEHAVEN STREET - SUITE #111,-,FAIRFAX,VA,22030",0,0,1,59,38.8736453,-77.3106159,0,0
152,"10530 ROSEHAVEN STREET SUITE 111,-,FAIRFAX,VA,22030",0,0,1,59,38.8736453,-77.3106159,0,0
153,"10530 ROSEHAVEN STREET,  SUITE 111,-,FAIRFAX,VA,22030",0,0,1,59,38.8736453,-77.3106159,0,0
154,"10530 ROSEHAVEN STREET,SUITE 111,FAIRFAX,VA,22030",0,0,1,59,38.8736453,-77.3106159,0,0
155,"1055 KEMPSVILLE RD.,-,VIRGINIA BEACH,VA,23464",0,1,0,810,36.79735088,-76.17923132,0,0
156,"1055 KEMPSVILLE RD.,ATTN: KATHY GALANTE,VIRGINIA BEACH,VA,23464",0,1,0,810,36.79735088,-76.17923132,0,0
157,"1055 KEMPSVILLE ROAD,-,VIRGINIA BEACH,VA,23464",1,0,0,810,36.79735088,-76.17923132,0,0
158,"1055 KEMPSVILLE ROAD,ATT: KATHY GALANTE,VIRGINIA BEACH,VA,23464",1,0,0,810,36.79735088,-76.17923132,0,0
159,"10550 WARWICK AVE,-,FAIRFAX,VA,22030",0,0,1,59,38.83950694,-77.3418568,0,0
160,"10550 WARWICK AVENUE,-,FAIRFAX,VA,22030",1,0,1,59,38.83950694,-77.3418568,0,0
161,"10555 MAIN ST SUITE 150,-,FAIRFAX,VA,22030",1,0,0,59,38.83950694,-77.3418568,0,0
162,"10563 CRESTWOOD DRIVE,-,MANASSAS,VA,20109",1,0,0,153,38.7788907,-77.5122274,0,0
163,"10573 CRESTWOOD DR,-,MANASSAS,VA,20109",0,0,1,153,38.7788254,-77.5126537,0,0
164,"1059 EDEN WAY NORTH, SUITE 100,-,CHESAPEAKE,VA,23320",2,0,0,550,36.7518705,-76.2182658,0,0
165,"1059 EDEN WAY NORTH,SUITE 100,CHESAPEAKE,VA,23320",1,1,0,550,36.7518705,-76.2182658,0,0
166,"1059 EDEN WAY,-,CHESAPEAKE,VA,23320",1,0,0,550,36.7518705,-76.2182658,0,0
167,"105N VIRGINIA AVENUE SUITE 103/105,-,FALLS CHURCH,VA,22046",1,0,0,610,38.88715119,-77.18076503,0,0
168,"106 INGLEWOOD DR,-,RADFORD,VA,24141",1,0,0,750,37.108351,-80.5729767,0,0
169,"106 MCLAUGHLIN ST,-,LEXINGTON,VA,24450",1,0,0,678,37.7856819,-79.445987,0,0
170,"106 WHITEHALL CT,-,WILLIAMSBURG,VA,23188",1,0,0,95,37.33934475,-76.75549755,0,0
171,"10601 GREENYARD WAY,-,CHESTER,VA,23831",1,0,0,41,37.34535742,-77.44973077,0,0
172,"10602 NORTH DOVER POINTE RD,-,RICHMOND,VA,23233",1,0,0,87,37.6455334,-77.62661823,0,0
173,"10608 LEAVELLS RD,-,FREDERICKSBURG,VA,22407",1,0,1,177,38.24641729,-77.52576363,0,0
174,"10608 LEAVELLS ROAD,-,FREDERICKSBURG,VA,22407",0,0,1,177,38.24641729,-77.52576363,0,0
175,"10610- B CRESTWOOD DRIVE,-,MANASSAS,VA,20109",0,0,1,153,38.77920637,-77.51250447,0,0
176,"10611 GREENYARD WAY,SUITE A,CHESTER,VA,23831",1,0,0,41,37.34535742,-77.44973077,0,0
177,"10614 WARWICK AVENUE,SUITE A,FAIRFAX,VA,22030",1,0,0,59,38.83950694,-77.3418568,0,0
178,"10618 SPOTSYLVANIA AVE,-,FREDERICKSBURG,VA,22408",0,0,1,177,38.2466389,-77.4960914,0,0
179,"1062 LASKIN RD., SUITE14A,-,VIRGINIA BEACH,VA,23451",1,0,0,810,36.8674648,-76.00590925,0,0
180,"10620 COURTHOUSE RD,-,FREDERICKSBURG,VA,22407",1,0,0,177,38.2473473,-77.516603,0,0
181,"10620 COURTHOUSE RD.,-,FREDERICKSBURG,VA,22407",1,0,0,177,38.2473473,-77.516603,0,0
182,"10620 COURTHOUSE ROAD,-,FREDERICKSBURG,VA,22407",1,0,0,177,38.2473473,-77.516603,0,0
183,"10620 CRESTWOOD DRIVE,SUITE A,MANASSAS,VA,20109",1,0,0,153,38.7796174,-77.5125785,0,0
184,"10623 BRADDOCK ROAD,-,FAIRFAX,VA,22032",1,0,0,59,38.8253805,-77.3143776,0,0
185,"10630 MICHMAR DRIVE,-,CHESTER,VA,23831",1,0,0,41,37.37102414,-77.46849942,0,0
186,"10635 SUMMER OAK COURT,-,BURKE,VA,22015",1,0,0,59,38.7979738,-77.3116009,0,0
187,"10640 CHARTER HILL COURT,SUITE 101,ASHLAND,VA,23005",1,0,0,85,37.75954801,-77.48218766,0,0
188,"1065 APPLEWOOD DRIVE,SUITE A,FRONT ROYAL,VA,22630",1,0,0,187,38.93492002,-78.11584856,0,0
189,"10670 B CRESTWOOD DR SUITE B,-,MANASSAS,VA,20109",1,0,0,153,38.7786335,-77.51503526,0,0
190,"10670-A CRESTWOOD DRIVE,-,MANASSAS,VA,20109",1,0,0,153,38.7786335,-77.51503526,0,0
191,"10680 MAIN STREET SUITE 150,-,FAIRFAX,VA,22030",1,0,0,59,38.83950694,-77.3418568,0,0
192,"10680 MAIN STREET,SUITE 150,FAIRFAX,VA,22030",1,0,0,59,38.83950694,-77.3418568,0,0
193,"10682 CRESTWOOD DRIVE SUITE C,-,MANASSAS,VA,20109",1,0,0,153,38.7795593,-77.5130143,0,0
194,"10682 CRESTWOOD DRIVE,SUITE C,MANASSAS,VA,20109",0,0,1,153,38.7795593,-77.5130143,0,0
195,"10684 C CRESTWOOD DRIVE,-,MANASSAS,VA,20109-3432",0,0,1,153,38.77859744,-77.515116,0,0
196,"107 E HOLLY AVE.,-,STERLING,VA,20164",0,0,1,107,39.01265676,-77.39566937,0,0
197,"107 KARLEY PL.,-,YORKTOWN,VA,23692",1,0,0,199,37.19129279,-76.45732919,0,0
198,"107 STONEWALL DRIVE,-,WAYNESBORO,VA,22980",1,0,0,820,38.08079726,-78.92520467,0,0
199,"107 WEST FOURTH STREET,-,FRONT ROYAL,VA,22630",1,0,0,187,38.92857537,-78.17658903,0,0
200,"1070 W. MERCURY BLVD,-,HAMPTON,VA,23666",1,0,0,650,37.0424665,-76.38576794,0,0
201,"10705 COURTHOUSE RD.,-,FREDERICKSBURG,VA,22407",1,0,0,177,38.2470169,-77.5128337,0,0
202,"10710 OAK PLACE,-,FAIRFAX,VA,22030",1,0,0,59,38.83950694,-77.3418568,0,0
203,"10721 MAIN ST,SUITE 100,FAIRFAX,VA,22030",1,0,0,59,38.83950694,-77.3418568,0,0
204,"10721 MAIN ST., SUITE 2200,-,FAIRFAX,VA,22030",1,0,0,59,38.83950694,-77.3418568,0,0
205,"10721 MAIN ST.,SUITE # 300,FAIRFAX,VA,22030",1,0,0,59,38.83950694,-77.3418568,0,0
206,"10740-C COURTHOUSE RD.,-,FREDERICKSBURG,VA,22408",1,0,0,177,38.25048792,-77.50750924,0,0
207,"10753  AMBASSADOR DRIVE, SUITE 201,-,MANASSAS,VA,20109",1,0,0,153,38.7935256,-77.5170433,0,0
208,"10753 AMBASSADOR DR, SUITE 201,-,MANASSAS,VA,20109",1,0,0,153,38.7935256,-77.5170433,0,0
209,"108 BALTUSROL,-,WILLIAMSBURG,VA,23188",0,0,1,95,37.33934475,-76.75549755,0,0
210,"108 E BELVEDERE RD,-,NORFOLK,VA,23505",1,0,0,710,36.89528245,-76.27897154,0,0
211,"108 ELDEN ST,SUITE 10,HERNDON,VA,20170",1,0,0,59,38.966907,-77.3654444,0,0
212,"10801 MAIN STREET, SUITE 500 & 600,-,FAIRFAX,VA,22030",1,0,0,59,38.83950694,-77.3418568,0,0
213,"10810 PERRIN CIRCLE,-,SPOTSYLVANIA,VA,22551",1,0,0,177,38.16845588,-77.70088209,0,0
214,"10826 FIELDWOOD DRIVE,-,FAIRFAX,VA,22030",1,0,0,59,38.83950694,-77.3418568,0,0
215,"1084 THOMAS JEFFERSON RD.,SUITE 5,FOREST,VA,24551",1,0,0,19,37.35601054,-79.3236756,0,0
216,"1085 SWEET GUM RD,-,SOUTH BOSTON,VA,24592",1,0,0,83,36.6645024,-78.8549617,0,0
217,"10864 MONTICELLO CT.,-,GREAT FALLS,VA,22066",1,0,0,59,39.00893362,-77.30029613,0,0
218,"1087 N MILITARY HWY,-,NORFOLK,VA,23502",1,0,0,710,36.8584922,-76.210618,0,0
219,"10875 MAIN ST, SUITE 106,-,FAIRFAX,VA,22030",0,0,1,59,38.83950694,-77.3418568,0,0
220,"10875 MAIN ST., SUITE 206,-,FAIRFAX,VA,22030",1,0,0,59,38.83950694,-77.3418568,0,0
221,"109 BRIARWOOD LANE,-,LYNCHBURG,VA,24501-7253",1,0,0,31,37.27710747,-79.23455854,0,0
222,"109 BYRON STREET,-,CHESAPEAKE,VA,23320",1,0,0,550,36.7518705,-76.2182658,0,0
223,"109 COLONNADE AVE.,-,LEXINGTON,VA,24450",0,0,1,678,37.7878884,-79.4545779,0,0
224,"109 GAINSBOROUGH SQ.,SUITE N,CHESAPEAKE,VA,23320",1,0,0,550,36.7401594,-76.2439025,0,0
225,"109 MTN. VIEW AVENUE,P.O. BOX 276,RURAL RETREAT,VA,24368",1,0,0,197,36.8886569,-81.2769358,0,0
226,"10905 BLUE ROAN ROAD,-,OAKTON,VA,22124",1,0,0,59,38.8767283,-77.3278273,0,0
