idx,BOD_addr,general,pediatric,specialist,CensusCountyFips,Latitude,Longitude,med_indicator,chip_indicator
64,"10304 FALLEN OAK DRIVE,INDIANAPOLIS,IN,46239",1,0,0,97,39.74779672,-85.98302083,0,0
65,"1032 119TH STREET,WHITING,IN,463941471",1,0,0,89,41.67701387,-87.48938472,0,0
66,"10324 E. MINERAL-KOLEEN ROAD,OWENSBURG,IN,47453",1,0,0,55,38.92525438,-86.77420007,0,0
67,"1033 LAURELWOOD,CARMEL,IN,46032",1,0,0,57,39.96579891,-86.17100237,0,0
68,"1033 N. LUTHER RD.,GEORGETOWN,IN,47122",1,0,0,43,38.30472231,-85.98254753,0,0
69,"10330 SONA MARIE CT,FORT WAYNE,IN,46825",1,0,0,3,41.15300856,-85.12533699,0,0
70,"10346 RUGBY CT.,INDIANAPOLIS,IN,46280",1,0,0,57,39.93714434,-86.11891554,0,0
71,"1035 NORTH NINTH STREET,CLINTON,IN,478421415",1,0,0,165,39.67853703,-87.46359726,0,0
72,"1035 NORTH POST ROAD, SUITE A,INDIANAPOLIS,IN,46219",1,0,0,97,39.78276748,-86.04436324,0,0
73,"1035 NORTH POST ROAD,INDIANAPOLIS,IN,46219",1,0,0,97,39.78276748,-86.04436324,0,0
74,"1035 WEST JEFFERSON STREET,FRANKLIN,IN,46131",2,0,0,81,39.47989783,-86.06648312,0,0
75,"10350 GOLDEN BEAR WAY,NOBLESVILLE,IN,46060",1,0,0,57,40.02569587,-85.98432997,0,0
76,"10396 YOSEMITE LANE,INDIANAPOLIS,IN,46234",1,0,0,63,39.85870832,-86.33952882,0,0
77,"1040 NORTH RANGELINE ROAD,CARMEL,IN,46032",1,0,0,57,39.98586964,-86.12719078,0,0
78,"1040 PATRICK PLACE, SUITE B,BROWNSBURG,IN,46112",1,0,0,63,39.853779,-86.38381643,0,0
79,"10401 EAST CO. RD. 100 NORTH,SELMA,IN,47383",1,0,0,35,40.14795468,-85.26242834,0,0
80,"1040N. RANGE LINE ROAD,CARMEL,IN,46032",1,0,0,57,39.98586964,-86.12719078,0,0
81,"10435 ILLINOIS ROAD,FORT WAYNE,IN,46814",1,0,0,3,41.04590885,-85.3034813,0,0
82,"10439 COMMERCE DRIVE, SUITE 120,CARMEL,IN,46032",0,0,1,57,39.94027396,-86.23403311,0,0
83,"10442 FOX TRACE,ZIONSVILLE,IN,46077",1,0,0,11,39.98433594,-86.28383791,0,0
84,"10450 E COUNTY ROAD 500 S,KIRKLIN,IN,46050",1,0,0,23,40.21503317,-86.31139801,0,0
85,"10450 LILAC LANE,APT. 1128,FORT WAYNE,IN,46825",1,0,0,3,41.15300856,-85.12533699,0,0
86,"10460 AFFIRMED COURT,INDIANAPOLIS,IN,46234",1,0,0,63,39.79608619,-86.33556661,0,0
87,"10482 BREEZEWAY CIRCLE,BROWNSBURG,IN,46112",1,0,0,63,39.86504994,-86.38260796,0,0
88,"105 N. COMMUNITY DRIVE, SUITE A,SEYMOUR,IN,47274",1,0,0,71,38.96581306,-85.93089146,0,0
89,"105 W 78TH PLACE,MERRILLVILLE,IN,46410",1,0,0,89,41.48119321,-87.33361101,0,0
90,"105 WEST 78TH PLACE,MERRILLVILLE,IN,464105468",1,0,0,89,41.48119321,-87.33361101,0,0
91,"1050 CAROLINE AVE,SCHERERVILLE,IN,46375",1,0,0,89,41.49361122,-87.47680457,0,0
92,"1050 CAROLINE AVE.,SCHERERVILLE,IN,46375",1,0,0,89,41.49361122,-87.47680457,0,0
93,"1054 RESERVE WAY,INDIANAPOLIS,IN,46220",1,0,0,97,39.8762243,-86.14028224,0,0
94,"10576 RUXTON COURT,FISHERS,IN,46040",1,0,0,57,39.94226359,-85.88662606,0,0
95,"1059 SHADOW LAWN ST.,INDIANAPOLIS,IN,46260",0,0,1,97,39.9088393,-86.17770371,0,0
96,"106 COMMUNITY DRIVE SUITE A,SEYMOUR,IN,47274",0,0,1,71,38.96581306,-85.93089146,0,0
97,"106 INDIAN BOUNDARY ROAD,CHESTERTON,IN,46304",1,0,0,127,41.61642953,-87.05059432,0,0
98,"106 LAKEVIEW DR,NOBLESVILLE,IN,46060",0,1,0,57,40.06595063,-85.93090782,0,0
99,"1060 E. 86TH ST,SUITE 59,INDIANAPOLIS,IN,46240",1,0,0,97,39.90687897,-86.1238012,0,0
100,"1060 EAST 86TH STREET SUITE 59,INDIANAPOLIS,IN,462401868",1,0,0,97,39.90687897,-86.1238012,0,0
101,"10604 EAST 96TH STREET,FISHERS,IN,46037",1,0,0,57,39.96031782,-85.94718636,0,0
102,"10608 BELLA VISTA DRIVE, #9102,FISHERS,IN,46038",1,0,0,57,39.96740818,-86.01676982,0,0
103,"1065 CHAPEL CREEK TRAIL,NEW ALBANY,IN,47150",1,0,0,43,38.28836305,-85.84658771,0,0
104,"10655 STATE RD. #662,NEWBURGH,IN,47629",1,0,0,173,37.956025,-87.401574,0,0
105,"10655 STATE ROAD 662 WEST,NEWBURGH,IN,47630",1,0,0,173,37.95404222,-87.44239768,0,0
106,"10672 ERIE DR,CROWN POINT,IN,46307",1,0,0,89,41.40257643,-87.32767574,0,0
107,"10676 OAKWOOD COURT,CARMEL,IN,46033",1,0,0,57,39.97888789,-86.08543419,0,0
108,"1068 EAST JESSUP WAY,MOORESVILLE,IN,461587259",1,0,0,109,39.58218094,-86.37489008,0,0
109,"107 THREE RIVERS EAST,FORT WAYNE,IN,46802",1,0,0,3,41.06792394,-85.16316078,0,0
110,"1070 WEST MAIN STREET SUITE 151,PLAINFIELD,IN,46168",1,0,0,63,39.68928523,-86.39186942,0,0
111,"10701 E 600 S,UPLAND,IN,46989",1,0,0,53,40.45014032,-85.47978819,0,0
112,"10703 TORREY PINES CIRCLE,CARMEL,IN,46032",0,0,1,57,39.94270264,-86.20030119,0,0
113,"10710 N 000 RD,DECATUR,IN,46733",1,0,0,1,40.82853865,-84.94006148,0,0
114,"10740 EAST US HIGHWAY 36,AVON,IN,461237982",1,0,0,63,39.76289058,-86.39964964,0,0
115,"10774 HICKORY COURT,CARMEL,IN,46033",1,0,0,57,39.97888789,-86.08543419,0,0
116,"10780 RANDOLPH STREET,CROWN POINT,IN,46307",1,0,0,89,41.40257643,-87.32767574,0,0
117,"108 SOUTH TOWNLINE ROAD,LAGRANGE,IN,46761",1,0,0,87,41.64334724,-85.42498219,0,0
118,"10801 NORTH MICHIGAN ROAD,SUITE 210,ZIONSVILLE,IN,46077",0,1,0,57,39.94672331,-86.23931991,0,0
119,"10842 PINE BLUFF DRIVE ,FISHERS,IN,46037",1,0,0,57,39.94484189,-85.99794022,0,0
120,"10859 DIAMOND DRIVE,CARMEL,IN,46032",1,0,0,57,39.96579891,-86.17100237,0,0
121,"10895 PARK PLACE,SAINT JOHN,IN,46373",1,0,0,89,41.4475505,-87.46886416,0,0
122,"109 BROADWAY,P.O. BOX 358,CEDAR LAKE,IN,46303",1,0,0,89,41.37128494,-87.4763913,0,0
123,"109 RUSH COURT,FISHERS,IN,46038",1,0,0,57,39.96740818,-86.01676982,0,0
124,"10904 NORTH LOWER LAKE SHORE DRIVE,MONTICELLO,IN,47960",1,0,0,15,40.70688969,-86.75595264,0,0
125,"10915 VALLEY CITY MAUCKPORT RD SW,MAUCKPORT,IN,47142",1,0,0,61,38.03877563,-86.1997352,0,0
126,"10916 KNIGHTSBRIDGE LANE,FISHERS,IN,46037",0,0,1,57,39.94452614,-85.99309645,0,0
127,"10957 E 150 N,CHARLOTTESVILLE,IN,46117",1,0,0,59,39.80811747,-85.59756214,0,0
128,"10972 ALLISONVILLE ROAD, STE. 110,FISHERS,IN,46038",1,0,0,57,39.94628343,-86.04457426,0,0
129,"10987 INNISBROOKE LN,FISHERS,IN,46037",1,0,0,57,39.93855324,-85.9722761,0,0
130,"11 E. 58TH STREET,INDIANAPOLIS,IN,46220",0,0,1,97,39.86775482,-86.10817741,0,0
131,"11 STONERIDGE DR,HUNTINGTON,IN,46750",1,0,0,69,40.88959005,-85.51439655,0,0
132,"110 DEMING LANE,TERRE HAUTE,IN,47803",1,0,0,167,39.46449978,-87.30753547,0,0
133,"110 EAST YORK STREET,ROCKVILLE,IN,47872",1,0,0,121,39.75342755,-87.16205166,0,0
134,"110 LAKEVIEW DRIVE,NOBLESVILLE,IN,46060",1,0,0,57,40.06595063,-85.93090782,0,0
135,"1100 COLLEGE AVENUE,GOSHEN,IN,46526",1,0,0,39,41.55314428,-85.88344674,0,0
136,"1100 COLLEGE AVENUE,GOSHEN,IN,465264922",1,0,0,39,41.55314428,-85.88344674,0,0
137,"1100 WOODLAWN DRIVE,JASPER,IN,47546",1,0,0,37,38.37167772,-86.90405987,0,0
138,"11005 PLEASANTVIEW DR,CARMEL,IN,46033",1,0,0,57,39.94797772,-86.1081541,0,0
139,"1101 S. HUNTINGTON ST,SYRACUSE,IN,46567",1,0,0,85,41.40803819,-85.7457169,0,0
140,"11017 BITTERSWEET DELLS LANE,FORT WAYNE,IN,46814",1,0,0,3,41.04590885,-85.3034813,0,0
141,"11017 GREENBRIER DRIVE,CARMEL,IN,46032",1,0,0,57,39.94785561,-86.20226343,0,0
142,"1102 SOUTH A STREET,RICHMOND,IN,47374",0,0,1,177,39.83151026,-84.88907448,0,0
143,"11020 E. 10TH ST.,INDIANAPOLIS,IN,46229",1,0,0,97,39.78859026,-85.97793941,0,0
144,"11039 BROADWAY, #A,CROWN POINT,IN,46307",1,0,0,89,41.40257643,-87.32767574,0,0
145,"1104 CONNER STREET,NOBLESVILLE,IN,46060",1,0,0,57,40.06595063,-85.93090782,0,0
146,"11045 BROADWAY AVENUE, SUITE C,CROWN POINT,IN,46307",2,0,0,89,41.40257643,-87.32767574,0,0
147,"1105 CLIFTY DRIVE,MADISON,IN,47250",1,0,0,77,38.7728234,-85.41097526,0,0
148,"11051 KAHRE CT,EVANSVILLE,IN,47710",1,0,0,163,38.02561136,-87.57598968,0,0
149,"11059 BROADWAY STE B,CROWN POINT,IN,46307",1,0,0,89,41.40257643,-87.32767574,0,0
150,"111 HERITAGE SQUARE,SELLERSBURG,IN,47172",1,0,0,19,38.39884854,-85.76862072,0,0
151,"111 MIEDE DR.,NEW ALBANY,IN,47150",0,0,1,43,38.28836305,-85.84658771,0,0
152,"111 MONUMENT CIRCLE SUITE 3350,INDIANAPOLIS,IN,46204",1,0,0,97,39.77156778,-86.15691372,0,0
153,"111 S. BROADWAY,MENTONE,IN,46539",1,0,0,85,41.16715376,-86.02421454,0,0
154,"111 W. COUNTY RD. 875 N.,SEYMOUR,IN,47274",1,0,0,71,39.00369934,-86.04294923,0,0
155,"1112 INDIANA AVENUE,LA PORTE,IN,46350",1,0,0,91,41.60719633,-86.72150669,0,0
156,"1117 TULIP LANE,MUNSTER,IN,46321",1,0,0,89,41.54691931,-87.50386725,0,0
157,"11192 ALBATROSS CIRCLE,FISHERS,IN,46040",1,0,0,59,39.92851983,-85.83416137,0,0
158,"11198 PEARCE PLACE,FISHERS,IN,46038",1,0,0,57,39.96740818,-86.01676982,0,0
159,"112 EAST ALTO ROAD,KOKOMO,IN,46902",1,0,1,67,40.43793927,-86.09540554,0,0
160,"112 IRONWORKS AVE,MISHAWAKA,IN,46544",1,0,0,141,41.61690216,-86.13893807,0,0
161,"1120 EAST DUPONT ROAD,FORT WAYNE,IN,468251556",0,0,1,3,41.15300856,-85.12533699,0,0
162,"1121 W 2ND ST.,BLOOMINGTON,IN,47403",1,0,0,105,39.08488944,-86.61130044,0,0
163,"1121 W. MICHIGAN STREET,INDIANAPOLIS,IN,46202",0,0,1,97,39.77457089,-86.17998091,0,0
164,"1121 WEST 2ND STREET,BLOOMINGTON,IN,474032160",1,0,0,105,39.08488944,-86.61130044,0,0
165,"11226 RUCKLE ST.,CARMEL,IN,46032",1,0,0,57,39.96579891,-86.17100237,0,0
166,"1123 JOLIET STREET,DYER,IN,46311",1,0,0,89,41.46510275,-87.50891363,0,0
167,"1125 NORTH LEBANON STREET, SUITE C,LEBANON,IN,46052",1,0,0,11,40.05708238,-86.47066769,0,0
168,"1127 WARANA CT.,PLYMOUTH,IN,46563",1,0,0,99,41.35630702,-86.32673909,0,0
169,"11274 S  350 E,HAUBSTADT,IN,47639",1,0,0,51,38.17984959,-87.57484653,0,0
170,"1128 WABASH AVE,TERRE HAUTE,IN,47807",1,0,0,167,39.47074986,-87.40312129,0,0
171,"113 NORTH MICHIGAN STREET,PLYMOUTH,IN,465632132",1,0,0,99,41.34003553,-86.30915422,0,0
172,"113 S. HERITAGE WAY,PENDLETON,IN,46064",1,0,0,95,39.98346311,-85.74742651,0,0
173,"113 SOUTH HARRISON STREET,ALEXANDRIA,IN,46001",1,0,0,95,40.26177603,-85.67433518,0,0
174,"113 WEST 86TH AVE.,MERRILLVILLE,IN,46410",1,0,0,89,41.48119321,-87.33361101,0,0
175,"1130 EAST CASE BLVD.,ALBANY,IN,47320",1,0,0,35,40.27873745,-85.26667708,0,0
176,"1132 S. RANGELINE RD. STE. 101,CARMEL,IN,46032",0,0,1,57,39.96458691,-86.12701777,0,0
177,"11333 MIRADOR LANE,FISHERS,IN,46037",1,0,0,57,39.95185122,-85.96228616,0,0
178,"1135 WEST DUPONT ROAD,FORT WAYNE,IN,46825",1,0,0,3,41.15300856,-85.12533699,0,0
179,"114 WINTERHAVEN DR.,ANDERSON,IN,46011",0,0,1,95,40.11351752,-85.74192439,0,0
180,"1140 S. CALUMET RD. STE. 1,CHESTERTON,IN,46304",1,0,0,127,41.59976642,-87.04883033,0,0
181,"11405 N PENNSYLVANIA AVE. SUITE 110,CARMEL,IN,46032",1,0,0,57,39.96579891,-86.17100237,0,0
182,"11405 N. PENNSYLVANIA ST.  SUITE 110,CARMEL,IN,460323581",1,0,0,57,39.9562254,-86.15508086,0,0
183,"11422 HOAGLAND ROAD,HOAGLAND,IN,46745",1,0,0,3,40.94811836,-84.98928677,0,0
184,"1145 16TH ST,BEDFORD,IN,47421",1,0,0,93,38.86295701,-86.45180476,0,0
185,"11469 SHOAL PARK,NOBLESVILLE,IN,46060",1,0,0,57,40.06595063,-85.93090782,0,0
186,"115 HARVEST DRIVE WEST,LAFAYETTE,IN,47905",1,0,0,157,40.42020262,-86.80328723,0,0
187,"115 NORTH SHORTRIDGE ROAD, SUITE 200,INDIANAPOLIS,IN,46219",1,0,0,97,39.77343431,-86.04047859,0,0
188,"115 NORTH SHORTRIDGE ROARD, SUITE 100,INDIANAPOLIS,IN,46219",0,0,1,97,39.78276748,-86.04436324,0,0
189,"1150 EWING STREET,APT 302,FORT WAYNE,IN,46802",1,0,0,3,41.06792394,-85.16316078,0,0
190,"11501 CUMBERLAND ROAD, SUITE 600,FISHERS,IN,46037",0,1,0,57,39.95512521,-85.99479326,0,0
191,"1151 W 300 S,WARSAW,IN,46580",1,0,0,85,41.20808999,-85.86883073,0,0
192,"11511 GOLDEN WILLOW DR.,ZIONSVILLE,IN,46077",1,0,0,11,39.98433594,-86.28383791,0,0
193,"11530 SILVER MOON COURT,NOBLESVILLE,IN,46060",1,0,0,57,40.03738968,-85.96193084,0,0
194,"1155 E 455 S,LAGRANGE,IN,46761",1,0,0,87,41.63487567,-85.36832391,0,0
195,"1155 PARKWAY DR. SUITE 100,ZIONSVILLE,IN,46077",1,0,0,11,39.98433594,-86.28383791,0,0
196,"11555 BELMONT COURT,CARMEL,IN,46032",0,1,0,57,39.95365926,-86.20018489,0,0
197,"11555 BUCKSKIN DRIVE,ZIONSVILLE,IN,46077",1,0,0,11,39.98433594,-86.28383791,0,0
198,"11559 CUMBERLAND RD, SUITE 100,FISHERS,IN,46037",1,0,0,57,39.95626258,-85.99477771,0,0
199,"11559 CUMBERLAND ROAD,FISHERS,IN,46037",1,0,0,57,39.95626258,-85.99477771,0,0
200,"1160 JOLIET STREET, SUITE 203,DYER,IN,46311",1,0,0,89,41.46510275,-87.50891363,0,0
201,"1161 CHURCH AVENUE,CORYDON,IN,47112",1,0,0,61,38.19537692,-86.14431642,0,0
202,"11615 EAST 100 NORTH,SHERIDAN,IN,46069",1,0,0,57,40.13938535,-86.22922017,0,0
203,"11669 SCHLATTER RD,SPENCERVILLE,IN,46788",1,0,0,3,41.23805907,-84.99760698,0,0
204,"11691 KITTERY DRIVE,FISHERS,IN,460377858",1,0,0,57,39.96031782,-85.94718636,0,0
205,"117 E 50TH ST,INDIANAPOLIS,IN,46205",0,1,0,97,39.82826978,-86.13485863,0,0
206,"117 NORTH MAIN STREET PO BOX 77,OWENSVILLE,IN,47665",1,0,0,51,38.27882632,-87.72267376,0,0
207,"117 SOUTH NAPPANEE STREET,ELKHART,IN,46514",0,0,1,39,41.72348381,-85.97475925,0,0
208,"11701 EAST WASHINGTON STREET,INDIANAPOLIS,IN,46229",2,0,0,97,39.77631732,-85.95824415,0,0
209,"11780 OLIO ROAD, SUITE 300,FISHERS,IN,46037",0,0,1,57,39.96031782,-85.94718636,0,0
210,"118 TRIMINGHAM ROAD,NEW ALBANY,IN,47150",1,0,0,43,38.29299889,-85.86246497,0,0
211,"11804 ISLAND COVE DRIVE,FORT WAYNE,IN,46845",1,0,0,3,41.20485118,-85.1080975,0,0
212,"11847 FLORAL HALL PLACE.,FISHERS,IN,46037",1,0,0,57,39.96923736,-85.95507024,0,0
213,"1185 WEST CARMEL DRIVE, SUITE D2,CARMEL,IN,460328708",1,0,0,57,39.96524945,-86.14055683,0,0
214,"119 NORTH US 31, P.O. BOX 246,WHITELAND,IN,46184",1,0,0,81,39.56105749,-86.07226529,0,0
215,"119 SE 2ND STREET,EVANSVILLE,IN,47708",1,0,0,163,37.97440236,-87.5737076,0,0
216,"119 SOUTHEAST 2ND STREET,EVANSVILLE,IN,47708",1,0,0,163,37.97440236,-87.5737076,0,0
217,"11921 LAKESIDE DRIVE,FISHERS,IN,460381316",0,0,1,57,39.96740818,-86.01676982,0,0
218,"11949 EAST 200 SOUTH,LAOTTO,IN,46763",0,1,0,113,41.29512985,-85.23556563,0,0
219,"120 S. SALLUST,JASONVILLE,IN,47438",1,0,0,55,39.15934936,-87.18848588,0,0
220,"120 W MCKENZIE RD,STE J,GREENFIELD,IN,46140",1,0,0,59,39.79955867,-85.7680235,0,0
221,"120 WEST WASHINGTON,PLYMOUTH,IN,46563",1,0,0,99,41.35630702,-86.32673909,0,0
222,"1200 ANDREW AVENUE,LA PORTE,IN,46350",1,0,0,91,41.60719633,-86.72150669,0,0
223,"1200 N WALNUT ST,HARTFORD CITY,IN,47348",1,0,0,9,40.46053171,-85.37003986,0,0
224,"1200 NORTH STATE STREET,GREENFIELD,IN,46140",1,0,0,59,39.8033699,-85.77068945,0,0
225,"1200 ROOSEVELT PLACE,VALPARAISO,IN,46383",1,0,0,127,41.48967062,-87.04650448,0,0
226,"1201 NORTH POST RD. SUITE 6,INDIANAPOLIS,IN,46219",1,0,0,97,39.78276748,-86.04436324,0,0
227,"1201LINCOLN WAY WEST,MISHAWAKA,IN,46544",1,0,0,141,41.61690216,-86.13893807,0,0
228,"1202 WEST BUENA VISTA ROAD,EVANSVILLE,IN,47710",1,0,0,163,38.01476992,-87.58128178,0,0
229,"12020 LANDOVER LANE,FISHERS,IN,46037",1,0,0,57,39.94064174,-85.95064159,0,0
230,"1204 BALLYBUNION CT.,DYER,IN,46311",1,0,0,89,41.52111197,-87.49580247,0,0
231,"1204 EAST NATIONAL AVENUE, PO BOX 603,BRAZIL,IN,478342718",1,0,0,21,39.51997557,-87.13965398,0,0
232,"1209 BLUEGRASS TRAIL,JEFFERSONVILLE,IN,47130",1,0,0,19,38.31108311,-85.74040432,0,0
233,"1209 WINTHROP AVE,LAFAYETTE,IN,47909",0,0,1,157,40.39398838,-86.88160815,0,0
234,"121 STRAFORD CT.,DECATUR,IN,46733",1,0,0,1,40.83690346,-84.90095513,0,0
235,"1210 E 7TH STREET,AUBURN,IN,46706",1,0,0,33,41.34276058,-85.03937292,0,0
236,"12110 PENDLETON PIKE,INDIANAPOLIS,IN,46236",1,0,0,97,39.87710892,-85.95171066,0,0
237,"1212 LINCOLN AVE,EVANSVILLE,IN,47714",1,0,0,163,37.97008537,-87.54236095,0,0
238,"1212 LINCOLN AVE.,EVANSVILLE,IN,47714",2,0,0,163,37.97008537,-87.54236095,0,0
