idx,BOD_addr,general,pediatric,specialist,CensusCountyFips,Latitude,Longitude,med_indicator,chip_indicator
22,"1010 COMMON STREET,SUITE 810,NEW ORLEANS,LA,70112",2,0,0,71,29.95700759,-90.07693549,0,0
23,"1010 SOUTH ACADIAN THRUWAY,SUITE A,BATON ROUGE,LA,70806",1,0,0,33,30.44875815,-91.12475307,0,0
24,"1013 BAYOU BEND CIRCLE,-,BREAUX BRIDGE,LA,70517",1,0,0,99,30.29483893,-91.82956932,0,0
25,"1013 NORTH SECOND STREET,-,MONROE,LA,71201",1,0,0,73,32.53297356,-92.10524069,0,0
26,"10137 POYDRAS STREET,-,SHREVEPORT,LA,71106",0,0,1,17,32.38562804,-93.73633478,0,0
27,"10154 JEFFERSON HIGHWAY,-,RIVER RIDGE,LA,70123",1,0,0,51,29.95088008,-90.20512872,0,0
28,"10154 JEFFERSON HWY,-,RIVER RIDGE,LA,70123",1,0,0,51,29.95088008,-90.20512872,0,0
29,"10161 BARRINGER FOREMAN RD.,-,BATON ROUGE,LA,70809",1,0,0,33,30.3563515,-91.023381,0,0
30,"1018 10TH STREET,-,LAKE CHARLES,LA,70601",1,0,0,19,30.22628628,-93.21578943,0,0
31,"1018 E 4TH ST,-,CROWLEY,LA,70526",1,0,0,1,30.21019849,-92.37983729,0,0
32,"1019 NORTH 2ND STREET,-,MONROE,LA,71201",1,0,0,73,32.53297356,-92.10524069,0,0
33,"102 BIG PINE DRIVE,-,COVINGTON,LA,70433",0,1,0,103,30.4632755,-90.13838778,0,0
34,"102 FONTAINBLEAU DR,STE E-2,MANDEVILLE,LA,70471",0,0,1,103,30.40717269,-90.06229677,0,0
35,"102 GENEVIEVE DRIVE,-,LAFAYETTE,LA,70503",1,0,0,55,30.17283139,-92.06049312,0,0
36,"102 IVERNESS LANE,-,BROUSSARD,LA,70518",0,0,1,55,30.13340871,-91.92882542,0,0
37,"102 MYSTIC BLVD.,-,HOUMA,LA,70360",2,0,0,109,29.58819068,-90.81028309,0,0
38,"102 MYSTIC BOULEVARD,-,HOUMA,LA,70360",2,0,0,109,29.58819068,-90.81028309,0,0
39,"102 OLD PLANTATION RD,-,NATCHEZ,LA,39120",1,0,0,29,31.51025831,-91.35403709,0,0
40,"102 RAMEY ROAD,-,HOUMA,LA,70360",1,0,1,109,29.5912853,-90.7360657,0,0
41,"102 SHELBURNE CIRCLE,-,LAFAYETTE,LA,70508",1,0,0,55,30.1500897,-92.0264127,0,0
42,"102 SMART PLACE,-,SLIDELL,LA,70458",1,0,0,103,30.25867638,-89.7943979,0,0
43,"102 VILLAGE STREET,SUITE B,SLIDELL,LA,70458",1,0,0,103,30.25867638,-89.7943979,0,0
44,"1024 CHRISTOPHER ST,-,NEW IBERIA,LA,70563",0,0,1,45,30.02464173,-91.72844873,0,0
45,"1025 ELMEER AVENUE,-,METAIRIE,LA,70005",1,0,0,51,30.0098006,-90.1355045,0,0
46,"10291 OLD FIELD RD,-,ST. FRANCISVILLE,LA,70775",1,0,0,125,30.8616234,-91.36972199,0,0
47,"103 BELVIEW ROAD,-,LEESVILLE,LA,71446",1,0,0,115,31.15255413,-93.26124275,0,0
48,"103 GENNA LANE,-,YOUNGSVILLE,LA,70592",1,0,0,55,30.08062934,-92.01235672,0,0
49,"103 PLANTATION ROAD,-,DESTREHAN,LA,70047",1,0,0,89,29.9701024,-90.3768677,0,0
50,"103 ROSEDOWN WAY,-,MANDEVILLE,LA,70471",1,0,0,103,30.39576335,-90.06825873,0,0
51,"103 SOUTHDOWN WEST BLVD,-,HOUMA,LA,70360",1,0,0,109,29.58819068,-90.81028309,0,0
52,"10343 SIEGEN LANE,STE 1A,BATON ROUGE,LA,70810",1,0,0,33,30.3454031,-91.08309608,0,0
53,"104 EXCHANGE PLACE,SUITE A,LAFAYETTE,LA,70503",1,0,0,55,30.17283139,-92.06049312,0,0
54,"104 EXCHANGE,SUITE D,LAFAYETTE,LA,70503",1,0,0,55,30.17283139,-92.06049312,0,0
55,"105 MOONDANCE LN,-,LAFAYETTE,LA,70508",1,0,0,55,30.15547194,-92.02857129,0,0
56,"1054 KAY LANE,-,SHREVEPORT,LA,71115",1,0,0,17,32.26850562,-93.56899363,0,0
57,"10549 OAKLINE DR.,-,BATON ROUGE,LA,70809",1,0,0,33,30.39381137,-91.07113188,0,0
58,"10552 SOUTH GLENSTONE PLACE,-,BATON ROUGE,LA,70810",2,0,0,33,30.3454031,-91.08309608,0,0
59,"106 EAST MISSISSIPPI,-,RUSTON,LA,71270",1,0,0,61,32.49460701,-92.63936088,0,0
60,"106 PROFESSIONAL DRIVE,-,WEST MONROE,LA,71291",2,0,0,73,32.56999869,-92.18198023,0,0
61,"10631 HILLARY CT,-,BATON ROUGE,LA,70810",1,0,0,33,30.3652854,-91.1032355,0,0
62,"1066 ERIE STREET,-,SHREVEPORT,LA,71106",1,0,0,17,32.38562804,-93.73633478,0,0
63,"107 ALLEGRO AVE,-,DUSON,LA,70529",1,0,0,55,30.2312575,-92.1427602,0,0
64,"107 MOUNT HOPE ROAD,-,LAFAYETTE,LA,70508",0,0,1,55,30.14348,-92.0727896,0,0
65,"107 OAK WAY LANE,-,LAFAYETTE,LA,70506",1,0,0,55,30.2177163,-92.0637718,0,0
66,"107 S. MORGAN AVE,-,BROUSSARD,LA,70518",1,0,0,55,30.1473841,-91.9638855,0,0
67,"107 SUWANEE RD,-,LAFAYETTE,LA,70503",1,0,0,55,30.150403,-92.0760765,0,0
68,"10723 N. OAK HILLS PKWY,BUILDING B,BATON ROUGE,LA,70810",0,0,1,33,30.3454031,-91.08309608,0,0
69,"108-B EXECUTIVE DRIVE,-,LAKE CHARLES,LA,70611",1,0,0,19,30.34596425,-93.20157542,0,0
70,"1080 SAINT FRANCIS WAY,-,SHREVEPORT,LA,71106",1,0,0,17,32.38562804,-93.73633478,0,0
71,"10849 SPRINGTREE AVE,-,BATON ROUGE,LA,70810",0,0,1,33,30.3412816,-91.1062688,0,0
72,"10857 PINEBROOK AVE,-,BATON ROUGE,LA,70809",1,0,0,33,30.3944451,-91.0636438,0,0
73,"10860 LONGFELLOW TRACE,-,SHREVEPORT,LA,71106",1,0,0,17,32.38562804,-93.73633478,0,0
74,"109 CARONDELET CT.,-,BOSSIER CITY,LA,71111",1,0,0,15,32.5603035,-93.7187655,0,0
75,"109 ONDINE STREET,-,SLIDELL,LA,70458",1,0,0,103,30.25867638,-89.7943979,0,0
76,"109 PALISADE LN,-,SHREVEPORT,LA,71115",1,0,0,17,32.26850562,-93.56899363,0,0
77,"109 STONEY SHADOW DRIVE,-,LAFAYETTE,LA,70508",1,0,0,55,30.15547194,-92.02857129,0,0
78,"109 WHITCOMB RD,-,LAFAYETTE,LA,70503",1,0,0,55,30.1901199,-92.0319903,0,0
79,"10916 SWEET WATER DRIVE,-,BATON ROUGE,LA,70810",1,0,0,33,30.3454031,-91.08309608,0,0
80,"10954 JOOR ROAD,-,BATON ROUGE,LA,70818",1,0,0,33,30.5466864,-91.0530194,0,0
81,"10987 ANGELLES COVE,-,SHREVEPORT,LA,71106",1,0,0,17,32.38562804,-93.73633478,0,0
82,"110 MARTELE BLVD.,-,LAFAYETTE,LA,70508",1,0,0,55,30.15547194,-92.02857129,0,0
83,"110 NOTTOWAY DR,-,HOUMA,LA,70360-8935",1,0,0,109,29.61509453,-90.79695132,0,0
84,"110 VETERANS MEMORIAL BOULEVARD,SUITE 112,METAIRIE,LA,70005",1,0,0,51,29.99945555,-90.1338618,0,0
85,"110 VILLAGE STREET,-,SLIDELL,LA,70458",1,0,0,103,30.25867638,-89.7943979,0,0
86,"1100 FLORDIA AVE,BOX 220,NEW ORLEANS,LA,70119",0,0,1,71,29.97574189,-90.08701953,0,0
87,"1100 FLORIDA AVE,BOX 220,NEW ORLEANS,LA,70119",1,0,0,71,29.99166735,-90.08601863,0,0
88,"1100 FLORIDA AVE,BOX 224,NEW ORLEANS,LA,70119",0,0,1,71,29.99166735,-90.08601863,0,0
89,"1100 FLORIDA AVE,BOX 32,NEW ORLEANS,LA,70112-2223",1,0,0,71,29.99166735,-90.08601863,0,0
90,"1100 FLORIDA AVENUE,-,NEW ORLEANS,LA,70119-2714",1,0,0,71,29.99166735,-90.08601863,0,0
91,"1100 FLORIDA AVENUE,BOX #138,NEW ORLEANS,LA,70119",0,0,1,71,29.99166735,-90.08601863,0,0
92,"1100 FLORIDA AVENUE,BOX 138,NEW ORLEANS,LA,70119",1,0,0,71,29.99166735,-90.08601863,0,0
93,"1100 FLORIDA AVENUE,BOX 222,NEW ORLEANS,LA,70119",1,0,1,71,29.99166735,-90.08601863,0,0
94,"1100 GREENBRIAR ROAD,-,LAFAYETTE,LA,70503",1,0,0,55,30.1913115,-92.0391393,0,0
95,"1100 ROBLEY DRIVE,APT 5303,LAFAYETTE,LA,70503",1,0,0,55,30.17283139,-92.06049312,0,0
96,"11001 HIGHLAND ROAD,-,BATON ROUGE,LA,70810",2,0,0,33,30.3608603,-91.1031548,0,0
97,"1101 ROBERT BLVD,STE A,SLIDELL,LA,70458",1,0,0,103,30.25867638,-89.7943979,0,0
98,"1101 ROBERT BLVD.,SUITE A,SLIDELL,LA,70458",1,0,0,103,30.25867638,-89.7943979,0,0
99,"1101 ROBERT BLVD.,SUITE B,SLIDELL,LA,70458",1,0,0,103,30.25867638,-89.7943979,0,0
100,"1101 RURAL STREET,-,RIVER RIDGE,LA,70123",1,0,0,51,29.95088008,-90.20512872,0,0
101,"1101 SOUTH COLLEGE ROAD,SUITE 308,LAFAYETTE,LA,70503",0,0,1,55,30.17283139,-92.06049312,0,0
102,"1105 S. COLLEGE,SUITE C,LAFAYETTE,LA,70503",0,0,1,55,30.17283139,-92.06049312,0,0
103,"1105 SOUTH COLLEGE RD,SUITE B,LAFAYETTE,LA,70503",1,0,0,55,30.17283139,-92.06049312,0,0
104,"1109 FIELD AVE,-,METAIRIE,LA,70001",1,0,0,51,29.9851268,-90.1869566,0,0
105,"111 MONSANTO,-,LULING,LA,70070",1,0,0,89,29.83447106,-90.30507508,0,0
106,"111 PROFESSIONAL DR.,-,WEST MONROE,LA,71291",1,0,0,73,32.56999869,-92.18198023,0,0
107,"111 RUE FONTAINE,-,LAFAYETTE,LA,70508",1,0,0,55,30.15547194,-92.02857129,0,0
108,"111 VETERANS BLVD.,#777,METAIRIE,LA,70005",1,0,0,51,29.99945555,-90.1338618,0,0
109,"1110 A.C. TERRENCE BLVD.,SUITE 3,OPELOUSAS,LA,70570",1,0,0,97,30.53270887,-92.10501674,0,0
110,"11109 HWY 308,-,LAROSE,LA,70373",1,0,0,57,29.59712191,-90.34238795,0,0
111,"1112 HELIOS AVENUE,-,METAIRIE,LA,70005",0,0,1,51,30.0097223,-90.1438709,0,0
112,"1113 FOREMAN DRIVE,-,LAFAYETTE,LA,70506",1,0,0,55,30.19548032,-92.08127994,0,0
113,"1113 GENERAL JACKSON DRIVE,-,HAMMOND,LA,70401",1,0,0,105,30.52824685,-90.45682296,0,0
114,"11131 WINCHESTER PARK DRIVE,-,NEW ORLEANS,LA,70128",1,0,0,71,30.05107119,-89.95513521,0,0
115,"1116 S. PURPERA AVENUE,-,GONZALES,LA,70737",1,0,0,5,30.2247976,-90.9034723,0,0
116,"1116 SOUTH PURPERA AVENUE,-,GONZALES,LA,70737",1,0,0,5,30.2247976,-90.9034723,0,0
117,"112 CLARA VON DRIVE,-,LAFAYETTE,LA,70503",1,0,0,55,30.17283139,-92.06049312,0,0
118,"112 OLDE TOWNE CT BLVD,APT. 204,HOUMA,LA,70360",1,0,0,109,29.58819068,-90.81028309,0,0
119,"1120 ONTARIO ST.,-,SHREVEPORT,LA,71106",1,0,0,17,32.38562804,-93.73633478,0,0
120,"11235 MAGNOLIA GLEN,SOUTHERN TRACE,SHREVEPORT,LA,71106",1,0,0,17,32.38562804,-93.73633478,0,0
121,"11246 FLORIDA BLVD.,-,BATON ROUGE,LA,70815",1,0,0,33,30.45546212,-91.06626244,0,0
122,"113 BROOKHAVEN DRIVE,-,YOUNGSVILLE,LA,70592",0,1,0,55,30.08062934,-92.01235672,0,0
123,"113 RUE FONTAINE,-,LAFAYETTE,LA,70508",2,0,0,55,30.15547194,-92.02857129,0,0
124,"113 SEDGEFIELD DR,,-,HARAHAN,LA,70123",1,0,0,51,29.95088008,-90.20512872,0,0
125,"113 TURTLEDOVE DRIVE,-,MONROE,LA,71203",1,0,0,73,32.5828014,-92.01768532,0,0
126,"11331 OLD HAMMOND HIGHWAY,SUITE A,BATON ROUGE,LA,70816-",1,0,0,33,30.42899001,-91.02135654,0,0
127,"1134 SWAN AVE,-,BATON ROUGE,LA,70807",1,0,0,33,30.5235342,-91.1818225,0,0
128,"1137 ESPLANADE AVE,403,NEW ORLEANS,LA,70116",1,0,0,71,29.9662883,-90.0638209,0,0
129,"114 HEARTWOOD CIRCLE,-,LAFAYETTE,LA,70503",1,0,0,55,30.2039116,-92.0118694,0,0
130,"114 LITTLE LAKE DR,-,THIBODAUX,LA,70301",0,0,1,57,29.81409891,-90.74088905,0,0
131,"114 WESTSIDE BLVD.,-,HOUMA,LA,70364",1,0,0,109,29.63435612,-90.68761633,0,0
132,"11424 SULLIVAN ROAD,BLDG. B, SUITE A,BATON ROUGE,LA,70818",1,0,0,33,30.54253485,-91.04989046,0,0
133,"11425 NORTH EASTERLYN CIRCLE,-,NEW ORLEANS,LA,70128",1,0,0,71,30.0354533,-89.9502057,0,0
134,"1143 CHURCH POINT HWY,-,RAYNE,LA,70578",1,0,0,1,30.25347161,-92.26982149,0,0
135,"1144-F COOLIDGE BLVD.,-,LAFAYETTE,LA,70503",1,0,0,55,30.17283139,-92.06049312,0,0
136,"115 OAKLEAF LANE,-,EUNICE,LA,70535",1,0,0,1,30.47820981,-92.42639711,0,0
137,"11505 PERKINS ROAD,SUITE K,BATON ROUGE,LA,70810",1,0,0,33,30.3454031,-91.08309608,0,0
138,"1159 FINK'S HIDEAWAY ROAD,-,MONROE,LA,71203",1,0,0,73,32.56300237,-92.0404273,0,0
139,"116 MERGANSER DR,-,MANDEVILLE,LA,70448",1,0,0,103,30.3627876,-90.03943653,0,0
140,"117 BELLE GROVE DR.,-,LA PLACE,LA,70068-5905",1,0,0,95,30.13426247,-90.43469496,0,0
141,"117 BENNETT DRIVE,-,COVINGTON,LA,70435",1,0,0,103,30.55779359,-90.10716467,0,0
142,"117 NORTH PINE,-,VIVIAN,LA,71082",1,0,0,17,32.83646715,-93.98027021,0,0
143,"11700 HAYMARKET AVE,-,BATON ROUGE,LA,70816",1,0,0,33,30.4035241,-91.0511151,0,0
144,"118 CAIDEN DR,-,BENTON,LA,71006",1,0,0,15,32.72760026,-93.63353139,0,0
145,"118 RICHLAND AVENUE,-,LAFAYETTE,LA,70508",1,0,0,55,30.1712599,-92.0407172,0,0
146,"118 SOUTH 2ND STREET,-,EUNICE,LA,70535",0,0,1,1,30.47820981,-92.42639711,0,0
147,"11811  COURSEY, SUITE A,-,BATON ROUGE,LA,70816",0,1,0,33,30.42899001,-91.02135654,0,0
148,"11920 PERKINS RD,SUITE A,BATON ROUGE,LA,70810",1,0,0,33,30.3454031,-91.08309608,0,0
149,"11964 COURSEY BLVD.,-,BATON ROUGE,LA,70816",0,0,1,33,30.42899001,-91.02135654,0,0
150,"12 A WESTBANK EXPRESSWAY,SUITE 200,GRETNA,LA,70053",1,0,0,51,29.91443643,-90.05336615,0,0
151,"120 APPLE STREET,-,NORCO,LA,70079",1,0,0,89,30.00401394,-90.41033874,0,0
152,"120 COUPLES DRIVE,-,BOSSIER CITY,LA,71111",1,0,0,15,32.58157564,-93.70305791,0,0
153,"120 RUE COLETTE,-,THIBODAUX,LA,70301",2,0,0,57,29.81409891,-90.74088905,0,0
154,"120 W KELLY LANE,-,SIBLEY,LA,71073",1,0,0,119,32.52343397,-93.30693353,0,0
155,"1200 PARK AVE.,-,MONROE,LA,71201",1,0,0,73,32.52959424,-92.12549083,0,0
156,"1200 WEST CAUSEWAY APPROACH,SUITE 25,MANDEVILLE,LA,70471",1,0,0,103,30.40717269,-90.06229677,0,0
157,"1201 CANAL STREET,APT. 268,NEW ORLEANS,LA,70112",1,0,0,71,29.95700759,-90.07693549,0,0
158,"1201 SOUTHEAST BLVD.,-,MORGAN CITY,LA,70380",1,0,0,99,29.72168052,-91.11642631,0,0
159,"12019 FAIRVIEW WAY,-,ST. FRANCISVILLE,LA,70775",0,0,1,125,30.8616234,-91.36972199,0,0
160,"12022 FAIRVIEW WAY,-,ST. FRANCISVILLE,LA,70775",1,0,0,125,30.8616234,-91.36972199,0,0
161,"12036 JUSTICE AVE.,-,BATON ROUGE,LA,70816",1,0,0,33,30.4238403,-91.0474982,0,0
162,"12036 JUSTICE AVENUE,-,BATON ROUGE,LA,70816",1,0,0,33,30.4238403,-91.0474982,0,0
163,"12045 COURSEY BLVD.,STE.B,-,BATON ROUGE,LA,70816",0,0,1,33,30.42899001,-91.02135654,0,0
164,"1205 N. 18TH STREET,SUITE 113,MONROE,LA,71201",1,0,0,73,32.53297356,-92.10524069,0,0
165,"12061 BRICKSOME AVENUE,-,BATON ROUGE,LA,70816",0,0,1,33,30.4249806,-91.0472449,0,0
166,"12071 BRICKSOME AVENUE,-,BATON ROUGE,LA,70816",0,0,1,33,30.4246791,-91.0469044,0,0
167,"12071 BRICKSOME,-,BATON ROUGE,LA,70816",0,0,1,33,30.42899001,-91.02135654,0,0
168,"121 NATCHEZ TRACE DRIVE,-,HARVEY,LA,70058",1,0,0,51,29.87052529,-90.0670733,0,0
169,"121 REPRESENTATIVE ROW,-,LAFAYETTE,LA,70508",0,0,1,55,30.15547194,-92.02857129,0,0
170,"121 WEST AUGUSTA LANE,-,SLIDELL,LA,70458",1,0,0,103,30.25867638,-89.7943979,0,0
171,"1211 MUSEUM DRIVE,-,HOUMA,LA,70360",1,0,1,109,29.58819068,-90.81028309,0,0
172,"1214 HELIOS AVENUE,-,METAIRIE,LA,70005",1,0,0,51,30.0119621,-90.1437067,0,0
173,"1219 BARATARIA BLVD.,-,MARRERO,LA,70072",1,0,0,51,29.83622459,-90.11040865,0,0
174,"122 VIEUX CARRE,-,BOSSIER CITY,LA,71111",1,0,0,15,32.58157564,-93.70305791,0,0
175,"1225 BEVERLY GARDEN DRIVE,-,METAIRIE,LA,70002",1,0,0,51,30.01053248,-90.16220431,0,0
176,"1227 COOLIDGE BLVD.,-,LAFAYETTE,LA,70503",1,0,0,55,30.17283139,-92.06049312,0,0
177,"123 KRISTEN LANE,-,LAFAYETTE,LA,70508",1,0,0,55,30.15547194,-92.02857129,0,0
178,"123 METAIRIE LAWN DR,-,METAIRIE,LA,70001",1,0,0,51,29.98372368,-90.16718021,0,0
179,"123 PARLANGE DRIVE,-,HOUMA,LA,70360",0,0,1,109,29.58819068,-90.81028309,0,0
180,"12321 HIGHLAND DR.,-,GEISMAR,LA,70734",1,0,0,5,30.20297812,-91.00201215,0,0
181,"12337 NORTH OAK HILLS,-,BATON ROUGE,LA,70810",1,0,0,33,30.3454031,-91.08309608,0,0
182,"1234 DAVID DRIVE,SUITE 105,MORGAN CITY,LA,70380",1,0,0,99,29.72168052,-91.11642631,0,0
183,"12379 OAK LAKE DRIVE,-,GEISMAR,LA,70734",1,0,0,5,30.20297812,-91.00201215,0,0
184,"124 LLOYD ROAD,-,LAFAYETTE,LA,70506",1,0,0,55,30.2123338,-92.095612,0,0
185,"12401 ELLERBE RD,-,SHREVEPORT,LA,71115",1,0,0,17,32.3308784,-93.6654857,0,0
186,"1241-A SEVENTH ST.,-,SLIDELL,LA,70458",0,0,1,103,30.25867638,-89.7943979,0,0
187,"1246 KELLIWOOD DR,-,SHREVEPORT,LA,71106",1,0,0,17,32.38562804,-93.73633478,0,0
188,"12489 HOMEPORT DRIVE,SUITE B,MAUREPAS,LA,70449",1,0,0,63,30.25596218,-90.6690608,0,0
189,"125 DUGAN RD,-,SIBLEY,LA,71073",1,0,0,119,32.4633647,-93.3476039,0,0
190,"125 EAST FIFTH STREET,-,NATCHITOCHES,LA,71457",1,0,0,69,31.74635716,-93.09296152,0,0
191,"125 POPLAR STREET,-,WESTWEGO,LA,70094",1,0,0,51,29.91349113,-90.20807499,0,0
192,"1251 7TH STREET,-,SLIDELL,LA,70458",0,0,1,103,30.25867638,-89.7943979,0,0
193,"1251 SEVENTH STREET,-,SLIDELL,LA,70458",1,0,0,103,30.25867638,-89.7943979,0,0
194,"12511 PLANK ROAD,-,BAKER,LA,70714",0,0,1,33,30.5594967,-91.13323013,0,0
195,"12519 AIRLINE HIGHWAY,SUITE G,DESTREHAN,LA,70047",1,0,0,89,29.96952927,-90.36587743,0,0
196,"12530 LAKELAND DRIVE,-,WALKER,LA,70785",1,0,0,63,30.55891465,-90.8181624,0,0
197,"126 CORPORATE DRIVE, SUITE B,-,HOUMA,LA,70360",1,0,0,109,29.58819068,-90.81028309,0,0
198,"126 CORPORATE DRIVE,SUITE B,HOUMA,LA,70360",1,0,0,109,29.58819068,-90.81028309,0,0
199,"1268 N MAGGY ADETTE,-,LAKE CHARLES,LA,70605",1,0,0,19,30.13065066,-93.2736644,0,0
200,"127 EAST FIFTH STREET,-,NATCHITOCHES,LA,71457",1,0,0,69,31.74635716,-93.09296152,0,0
201,"1271 SEVENTH STREET,-,SLIDELL,LA,70458",1,0,0,103,30.25867638,-89.7943979,0,0
202,"12799 BURGESS AVENUE,-,WALKER,LA,70785",1,0,0,63,30.4894311,-90.8737289,0,0
203,"128 CHINQUAPIN PLACE,-,NATCHITOCHES,LA,71457",1,0,0,69,31.74635716,-93.09296152,0,0
204,"128 EAST 5TH,-,NATCHITOCHES,LA,71457",0,0,1,69,31.7499651,-93.0801828,0,0
205,"128 FONTAINBLEAU DRIVE,-,MANDEVILLE,LA,70471",1,0,0,103,30.40717269,-90.06229677,0,0
206,"129 WOODCHASE DRIVE,-,BELLE CHASSE,LA,70037",1,0,0,75,29.74821897,-90.00819698,0,0
207,"1295 CHURCH STREET,-,ZACHARY,LA,70791",0,0,1,33,30.6521791,-91.15563831,0,0
208,"130 BEAUCHAMP LN,-,LAFAYETTE,LA,70506",1,0,0,55,30.19548032,-92.08127994,0,0
209,"130 HICKS RD,-,BENTON,LA,71006",1,0,0,15,32.7191417,-93.610217,0,0
210,"1301 E. JUDGE PEREZ DRIVE,-,CHALMETTE,LA,70043",1,0,0,87,29.94804057,-89.9627644,0,0
211,"1301 EASTRIDGE DRIVE,-,SLIDELL,LA,70458",0,0,1,103,30.25867638,-89.7943979,0,0
212,"1304 CLEARVIEW PARKWAY,-,METAIRIE,LA,70001",1,0,0,51,29.9860619,-90.1813008,0,0
213,"13053 HIGHWAY 73,SUITE A,GEISMAR,LA,70734",1,0,0,5,30.20297812,-91.00201215,0,0
214,"13056 WEST WATERSIDE DRIVE,-,BATON ROUGE,LA,70818",1,0,0,33,30.54253485,-91.04989046,0,0
215,"1306 7TH STREET,-,NEW ORLEANS,LA,70115",1,0,0,71,29.9268296,-90.0861646,0,0
216,"131 ORMOND CENTER COURT,-,DESTREHAN,LA,70047",1,0,0,89,29.96952927,-90.36587743,0,0
217,"1319 AMELIA STREET,-,NEW ORLEANS,LA,70115",1,0,0,71,29.92411868,-90.10184082,0,0
218,"13234 PERKINS RD,STE A,BATON ROUGE,LA,70810",1,0,0,33,30.3454031,-91.08309608,0,0
219,"1326 HIGHWAY 80 EAST,-,CALHOUN,LA,71225",1,0,0,73,32.51038847,-92.34417715,0,0
220,"13270  HIGHWAY 90,P.O. BOX 515,BOUTTE,LA,70039",1,0,0,89,29.88150737,-90.38906295,0,0
221,"133 CHATEAU SAINT MICHEL DRIVE,-,KENNER,LA,70065",0,0,1,51,30.02765672,-90.25405458,0,0
222,"133 CLEARBROOK DRIVE,-,SHREVEPORT,LA,71115",1,0,0,17,32.26850562,-93.56899363,0,0
223,"1330 KNOTTAWAY DR,-,ST.GABRIEL,LA,70776",1,0,0,47,30.26354091,-91.08990981,0,0
224,"1333 OAK PARK BLVD.,-,LAKE CHARLES,LA,70601",0,0,1,19,30.22628628,-93.21578943,0,0
225,"13354 COURSEY BLVD,-,BATON ROUGE,LA,70816",1,0,0,33,30.42899001,-91.02135654,0,0
226,"13360 COURSEY BLVD.,SUITE C,BATON ROUGE,LA,70816",1,0,0,33,30.42899001,-91.02135654,0,0
227,"13373 HIGHWAY 3235,-,LAROSE,LA,70373",1,0,0,57,29.59712191,-90.34238795,0,0
228,"1338 CHURCH STREET,-,ZACHARY,LA,70791",2,0,0,33,30.6521791,-91.15563831,0,0
229,"134 BEVERLY DRIVE,-,METAIRIE,LA,70001",1,0,0,51,29.98372368,-90.16718021,0,0
230,"13427 PINEY POINTE,-,GONZALES,LA,70737",0,0,1,5,30.22511252,-90.9221834,0,0
231,"135 LANDREAUX DR,-,WEST MONROE,LA,71291",1,0,0,73,32.56999869,-92.18198023,0,0
232,"13523 KIMBLE AVENUE,-,BATON ROUGE,LA,70810",1,0,0,33,30.3544037,-91.0764845,0,0
